I0,I1,I2
8005.000,7998.000,3.600
8000.000,7999.000,3.600
8008.000,8000.000,3.600
8016.000,8002.000,3.700
8028.000,8006.000,3.700
8035.000,8011.000,3.700
8034.000,8017.000,3.700
8038.000,8021.000,3.700
8028.000,8025.000,3.700
8020.000,8025.000,3.700
8022.000,8025.000,3.700
8040.000,8024.000,3.700
8052.000,8028.000,3.700
8046.000,8032.000,3.700
8047.000,8036.000,3.700
8060.000,8039.000,3.700
8048.000,8041.000,3.700
8041.000,8043.000,3.700
8068.000,8044.000,3.700
8075.000,8050.000,3.700
8093.000,8056.000,3.800
8081.000,8062.000,3.800
8083.000,8068.000,3.800
8073.000,8071.000,3.800
8074.000,8072.000,3.800
8075.000,8072.000,3.800
8088.000,8073.000,3.800
8093.000,8077.000,3.800
8089.000,8080.000,3.800
8083.000,8082.000,3.800
8082.000,8082.000,3.800
8089.000,8082.000,3.800
8095.000,8084.000,3.800
8097.000,8087.000,3.800
8104.000,8089.000,3.800
8109.000,8093.000,3.800
8105.000,8096.000,3.800
8097.000,8098.000,3.800
8116.000,8100.000,3.800
8120.000,8104.000,3.800
8105.000,8107.000,3.800
8108.000,8107.000,3.800
8104.000,8107.000,3.800
8114.000,8107.000,3.800
8121.000,8109.000,3.900
8113.000,8110.000,3.900
8120.000,8113.000,3.900
8121.000,8114.000,3.900
8112.000,8116.000,3.900
8122.000,8117.000,3.900
8131.000,8118.000,3.900
8141.000,8121.000,3.900
8140.000,8126.000,3.900
8133.000,8130.000,3.900
8127.000,8130.000,3.900
8130.000,8130.000,3.900
8134.000,8130.000,3.900
8138.000,8131.000,3.900
8144.000,8133.000,3.900
8150.000,8136.000,3.900
8127.000,8138.000,3.900
8121.000,8135.000,3.900
8150.000,8133.000,3.900
8155.000,8137.000,3.900
8141.000,8140.000,3.900
8142.000,8141.000,3.900
8142.000,8141.000,3.900
8144.000,8141.000,3.900
8150.000,8142.000,3.900
8151.000,8144.000,3.900
8148.000,8146.000,3.900
8144.000,8146.000,3.900
8158.000,8147.000,3.900
8154.000,8148.000,3.900
8151.000,8150.000,3.900
8150.000,8150.000,3.900
8142.000,8150.000,3.900
8143.000,8148.000,3.900
8142.000,8147.000,3.900
8134.000,8146.000,3.900
8148.000,8145.000,3.900
8142.000,8144.000,3.900
8143.000,8144.000,3.900
8147.000,8144.000,3.900
8150.000,8144.000,3.900
8162.000,8146.000,3.900
8172.000,8150.000,3.900
8161.000,8153.000,3.900
8172.000,8158.000,3.900
8182.000,8161.000,3.900
8177.000,8165.000,4.000
8176.000,8168.000,4.000
8174.000,8170.000,4.000
8162.000,8171.000,4.000
8177.000,8172.000,4.000
8182.000,8173.000,4.000
8190.000,8175.000,4.000
8187.000,8178.000,4.000
8191.000,8181.000,4.000
8190.000,8183.000,4.000
8181.000,8185.000,4.000
8178.000,8184.000,4.000
8190.000,8183.000,4.000
8198.000,8185.000,4.000
8201.000,8188.000,4.000
8203.000,8191.000,4.000
8214.000,8194.000,4.000
8212.000,8199.000,4.000
8209.000,8202.000,4.000
8219.000,8205.000,4.000
8227.000,8208.000,4.000
8243.000,8213.000,4.000
8243.000,8220.000,4.100
8249.000,8226.000,4.100
8253.000,8232.000,4.100
8255.000,8237.000,4.100
8254.000,8241.000,4.100
8262.000,8245.000,4.100
8267.000,8249.000,4.100
8264.000,8253.000,4.100
8259.000,8256.000,4.100
8272.000,8258.000,4.100
8262.000,8259.000,4.100
8250.000,8260.000,4.100
8274.000,8260.000,4.100
8284.000,8264.000,4.100
8287.000,8269.000,4.100
8288.000,8273.000,4.200
8300.000,8277.000,4.200
8303.000,8283.000,4.200
8293.000,8287.000,4.200
8292.000,8289.000,4.200
8284.000,8289.000,4.200
8282.000,8288.000,4.200
8305.000,8287.000,4.200
8323.000,8292.000,4.200
8309.000,8296.000,4.200
8308.000,8299.000,4.200
8316.000,8302.000,4.200
8314.000,8305.000,4.200
8316.000,8308.000,4.200
8316.000,8310.000,4.200
8310.000,8311.000,4.200
8309.000,8311.000,4.200
8326.000,8311.000,4.200
8331.000,8315.000,4.200
8328.000,8318.000,4.200
8332.000,8321.000,4.200
8328.000,8323.000,4.200
8336.000,8325.000,4.300
8349.000,8328.000,4.300
8343.000,8332.000,4.300
8334.000,8334.000,4.300
8308.000,8334.000,4.300
8312.000,8329.000,4.300
8357.000,8325.000,4.300
8229.000,8321.000,4.200
3385.000,8298.000,4.200
-8419.000,5842.000,-0.300
-10381.000,-1289.000,-13.600
-11282.000,-5835.000,-22.000
-13681.000,-8558.000,-27.000
-16945.000,-11120.000,-31.800
-19376.000,-14032.000,-37.200
-16379.000,-15489.000,-39.900
-11926.000,-15934.000,-40.700
-12237.000,-14085.000,-37.300
-13496.000,-13161.000,-35.500
-14899.000,-13329.000,-35.900
-18437.000,-14114.000,-37.300
-20162.000,-16275.000,-41.300
-21270.000,-18219.000,-44.900
-23424.000,-19744.000,-47.700
-24876.000,-21584.000,-51.100
-26448.000,-23230.000,-54.200
-24921.000,-24076.000,-55.800
-23426.000,-24498.000,-56.500
-25428.000,-24710.000,-56.900
-28116.000,-25069.000,-57.600
-27923.000,-26496.000,-60.200
-26679.000,-27209.000,-61.600
-23083.000,-26944.000,-61.100
-24156.000,-25550.000,-58.500
-20848.000,-24317.000,-56.200
-17908.000,-22582.000,-53.000
-16867.000,-20245.000,-48.700
-16268.000,-18556.000,-45.500
-15277.000,-17412.000,-43.400
-15013.000,-16345.000,-41.400
-15378.000,-15811.000,-40.500
-15761.000,-15594.000,-40.000
-16028.000,-15678.000,-40.200
-16096.000,-15853.000,-40.500
-16045.000,-15949.000,-40.700
-16081.000,-16015.000,-40.800
-16120.000,-16048.000,-40.900
-16105.000,-16076.000,-40.900
-16062.000,-16091.000,-41.000
-16069.000,-16085.000,-41.000
-16098.000,-16081.000,-41.000
-16136.000,-16085.000,-41.000
-16111.000,-16092.000,-41.000
-16075.000,-16097.000,-41.000
-16049.000,-16091.000,-41.000
-16045.000,-16081.000,-41.000
-16067.000,-16073.000,-40.900
-16071.000,-16071.000,-40.900
-16061.000,-16070.000,-40.900
-16043.000,-16068.000,-40.900
-16038.000,-16062.000,-40.900
-16049.000,-16057.000,-40.900
-16053.000,-16055.000,-40.900
-16052.000,-16054.000,-40.900
