I0,I1,I2
-17317.000,-17330.000,-42.900
-17306.000,-17326.000,-42.900
-17291.000,-17321.000,-42.900
-17289.000,-17314.000,-42.900
-17284.000,-17307.000,-42.900
-17276.000,-17302.000,-42.900
-17279.000,-17296.000,-42.900
-17296.000,-17292.000,-42.900
-17296.000,-17293.000,-42.900
-17311.000,-17294.000,-42.900
-17302.000,-17296.000,-42.900
-17288.000,-17297.000,-42.900
-17307.000,-17298.000,-42.900
-17317.000,-17301.000,-42.900
-17320.000,-17305.000,-42.900
-17313.000,-17308.000,-42.900
-17323.000,-17311.000,-42.900
-17320.000,-17313.000,-42.900
-17318.000,-17315.000,-42.900
-17318.000,-17316.000,-42.900
-17311.000,-17316.000,-42.900
-17306.000,-17315.000,-42.900
-17302.000,-17313.000,-42.900
-17298.000,-17310.000,-42.900
-17290.000,-17307.000,-42.900
-17270.000,-17303.000,-42.900
-17263.000,-17295.000,-42.900
-17253.000,-17287.000,-42.900
-17264.000,-17281.000,-42.900
-17266.000,-17277.000,-42.900
-17261.000,-17273.000,-42.800
-17258.000,-17270.000,-42.800
-17254.000,-17267.000,-42.800
-17232.000,-17264.000,-42.800
-17235.000,-17257.000,-42.800
-17253.000,-17251.000,-42.800
-17249.000,-17251.000,-42.800
-17236.000,-17250.000,-42.800
-17220.000,-17247.000,-42.800
-17245.000,-17244.000,-42.800
-17241.000,-17243.000,-42.800
-17221.000,-17243.000,-42.800
-17223.000,-17238.000,-42.800
-17206.000,-17234.000,-42.800
-17198.000,-17227.000,-42.800
-17191.000,-17220.000,-42.700
-17190.000,-17212.000,-42.700
-17195.000,-17207.000,-42.700
-17193.000,-17204.000,-42.700
-17185.000,-17201.000,-42.700
-17193.000,-17199.000,-42.700
-17205.000,-17197.000,-42.700
-17198.000,-17198.000,-42.700
-17190.000,-17198.000,-42.700
-17193.000,-17197.000,-42.700
-17194.000,-17196.000,-42.700
-17181.000,-17195.000,-42.700
-17191.000,-17194.000,-42.700
-17199.000,-17193.000,-42.700
-17186.000,-17193.000,-42.700
-17197.000,-17194.000,-42.700
-17194.000,-17194.000,-42.700
-17187.000,-17194.000,-42.700
-17189.000,-17193.000,-42.700
-17186.000,-17191.000,-42.700
-17171.000,-17190.000,-42.700
-17176.000,-17186.000,-42.700
-17172.000,-17183.000,-42.700
-17161.000,-17180.000,-42.700
-17151.000,-17175.000,-42.700
-17152.000,-17170.000,-42.700
-17171.000,-17165.000,-42.600
-17172.000,-17167.000,-42.600
-17155.000,-17168.000,-42.600
-17151.000,-17165.000,-42.600
-17144.000,-17161.000,-42.600
-17148.000,-17158.000,-42.600
-17155.000,-17155.000,-42.600
-17150.000,-17154.000,-42.600
-17130.000,-17153.000,-42.600
-17122.000,-17147.000,-42.600
-17120.000,-17141.000,-42.600
-17128.000,-17136.000,-42.600
-17127.000,-17134.000,-42.600
-17120.000,-17132.000,-42.600
-17126.000,-17131.000,-42.600
-17142.000,-17129.000,-42.600
-17154.000,-17133.000,-42.600
-17152.000,-17137.000,-42.600
-17145.000,-17141.000,-42.600
-17135.000,-17142.000,-42.600
-17124.000,-17140.000,-42.600
-17121.000,-17136.000,-42.600
-17136.000,-17133.000,-42.600
-17149.000,-17134.000,-42.600
-17160.000,-17138.000,-42.600
-17150.000,-17141.000,-42.600
-17130.000,-17143.000,-42.600
-17144.000,-17143.000,-42.600
-17146.000,-17143.000,-42.600
-17139.000,-17144.000,-42.600
-17154.000,-17144.000,-42.600
-17156.000,-17147.000,-42.600
-17148.000,-17148.000,-42.600
-17156.000,-17150.000,-42.600
-17156.000,-17152.000,-42.600
-17155.000,-17153.000,-42.600
-17147.000,-17153.000,-42.600
-17136.000,-17152.000,-42.600
-17139.000,-17149.000,-42.600
-17136.000,-17145.000,-42.600
-17124.000,-17143.000,-42.600
-17127.000,-17139.000,-42.600
-17130.000,-17136.000,-42.600
-17115.000,-17134.000,-42.600
-17108.000,-17129.000,-42.600
-17120.000,-17126.000,-42.600
-17128.000,-17124.000,-42.600
-17126.000,-17125.000,-42.600
-17115.000,-17125.000,-42.600
-17117.000,-17123.000,-42.600
-17124.000,-17121.000,-42.600
-17123.000,-17122.000,-42.600
-17123.000,-17122.000,-42.600
-17130.000,-17122.000,-42.600
-17130.000,-17124.000,-42.600
-17119.000,-17126.000,-42.600
-17123.000,-17125.000,-42.600
-17128.000,-17125.000,-42.600
-17129.000,-17125.000,-42.600
-17126.000,-17126.000,-42.600
-17114.000,-17126.000,-42.600
-17120.000,-17125.000,-42.600
-17130.000,-17123.000,-42.600
-17128.000,-17125.000,-42.600
-17103.000,-17125.000,-42.600
-17102.000,-17120.000,-42.600
-17120.000,-17116.000,-42.600
-17124.000,-17117.000,-42.600
-17109.000,-17118.000,-42.600
-17118.000,-17118.000,-42.600
-17128.000,-17118.000,-42.600
-17126.000,-17120.000,-42.600
-17109.000,-17121.000,-42.600
-17111.000,-17119.000,-42.600
-17112.000,-17117.000,-42.600
-17117.000,-17116.000,-42.600
-17109.000,-17115.000,-42.600
-17116.000,-17115.000,-42.600
-17112.000,-17114.000,-42.500
-17103.000,-17114.000,-42.500
-17096.000,-17111.000,-42.500
-17079.000,-17107.000,-42.500
-17089.000,-17103.000,-42.500
-17097.000,-17099.000,-42.500
-17095.000,-17098.000,-42.500
-17091.000,-17097.000,-42.500
-17091.000,-17096.000,-42.500
-17081.000,-17095.000,-42.500
-17095.000,-17094.000,-42.500
-17083.000,-17091.000,-42.500
-17068.000,-17089.000,-42.500
-17071.000,-17085.000,-42.500
-17075.000,-17081.000,-42.500
-17064.000,-17079.000,-42.500
-17055.000,-17075.000,-42.500
-17063.000,-17072.000,-42.500
-17074.000,-17070.000,-42.500
-17073.000,-17071.000,-42.500
-17073.000,-17071.000,-42.500
-17058.000,-17072.000,-42.500
-17056.000,-17068.000,-42.500
-17053.000,-17065.000,-42.500
-17040.000,-17062.000,-42.500
-17034.000,-17057.000,-42.400
-17013.000,-17051.000,-42.400
-17022.000,-17044.000,-42.400
-17037.000,-17038.000,-42.400
-17021.000,-17034.000,-42.400
-17013.000,-17031.000,-42.400
-17018.000,-17028.000,-42.400
-17019.000,-17025.000,-42.400
-17004.000,-17023.000,-42.400
-16998.000,-17019.000,-42.400
-17003.000,-17015.000,-42.400
-17006.000,-17012.000,-42.400
-16993.000,-17010.000,-42.400
-16988.000,-17005.000,-42.300
-16991.000,-17002.000,-42.300
-16986.000,-16998.000,-42.300
-16998.000,-16997.000,-42.300
-17005.000,-16997.000,-42.300
-17006.000,-16999.000,-42.300
-16988.000,-17000.000,-42.300
-16988.000,-16997.000,-42.300
-16996.000,-16995.000,-42.300
-16995.000,-16995.000,-42.300
-16994.000,-16995.000,-42.300
-16988.000,-16995.000,-42.300
-16990.000,-16994.000,-42.300
-16981.000,-16992.000,-42.300
-16966.000,-16989.000,-42.300
-16960.000,-16984.000,-42.300
-16966.000,-16979.000,-42.300
-16973.000,-16976.000,-42.300
-16974.000,-16975.000,-42.300
-16978.000,-16975.000,-42.300
-16965.000,-16975.000,-42.300
-16954.000,-16972.000,-42.300
-16961.000,-16969.000,-42.300
-16980.000,-16967.000,-42.300
-16999.000,-16970.000,-42.300
-16990.000,-16975.000,-42.300
-16981.000,-16979.000,-42.300
-17001.000,-16982.000,-42.300
-16990.000,-16984.000,-42.300
-16982.000,-16985.000,-42.300
-16977.000,-16985.000,-42.300
-16987.000,-16984.000,-42.300
-16994.000,-16985.000,-42.300
-17002.000,-16987.000,-42.300
-17002.000,-16991.000,-42.300
-16994.000,-16994.000,-42.300
-16978.000,-16994.000,-42.300
-16982.000,-16991.000,-42.300
-16999.000,-16989.000,-42.300
-17002.000,-16991.000,-42.300
-16983.000,-16993.000,-42.300
-16969.000,-16991.000,-42.300
-16996.000,-16989.000,-42.300
-16991.000,-16989.000,-42.300
-16974.000,-16990.000,-42.300
-16976.000,-16986.000,-42.300
-16962.000,-16983.000,-42.300
-16962.000,-16978.000,-42.300
-16990.000,-16974.000,-42.300
-16987.000,-16977.000,-42.300
-16971.000,-16980.000,-42.300
-16969.000,-16977.000,-42.300
-16964.000,-16975.000,-42.300
-16964.000,-16973.000,-42.300
-16962.000,-16970.000,-42.300
-16952.000,-16968.000,-42.300
-16949.000,-16964.000,-42.300
-16956.000,-16961.000,-42.300
-16953.000,-16959.000,-42.300
-16937.000,-16958.000,-42.300
-16944.000,-16954.000,-42.300
-16958.000,-16952.000,-42.200
-16951.000,-16951.000,-42.200
-16942.000,-16951.000,-42.200
-16939.000,-16949.000,-42.200
-16925.000,-16947.000,-42.200
-16912.000,-16941.000,-42.200
-16905.000,-16934.000,-42.200
-16897.000,-16927.000,-42.200
-16891.000,-16919.000,-42.200
-16883.000,-16912.000,-42.200
-16881.000,-16905.000,-42.200
-16874.000,-16899.000,-42.200
-16866.000,-16893.000,-42.100
-16871.000,-16887.000,-42.100
-16865.000,-16882.000,-42.100
-16872.000,-16879.000,-42.100
-16868.000,-16876.000,-42.100
-16852.000,-16874.000,-42.100
-16848.000,-16869.000,-42.100
-16862.000,-16865.000,-42.100
-16864.000,-16864.000,-42.100
-16852.000,-16863.000,-42.100
-16840.000,-16861.000,-42.100
-16836.000,-16855.000,-42.100
-16849.000,-16852.000,-42.100
-16844.000,-16850.000,-42.100
-16845.000,-16849.000,-42.100
-16840.000,-16847.000,-42.100
-16836.000,-16846.000,-42.100
-16822.000,-16843.000,-42.000
-16833.000,-16841.000,-42.000
-16830.000,-16838.000,-42.000
-16821.000,-16836.000,-42.000
-16822.000,-16832.000,-42.000
-16827.000,-16830.000,-42.000
-16831.000,-16829.000,-42.000
-16825.000,-16829.000,-42.000
-16829.000,-16829.000,-42.000
-16838.000,-16829.000,-42.000
-16830.000,-16829.000,-42.000
-16819.000,-16829.000,-42.000
-16811.000,-16827.000,-42.000
-16807.000,-16823.000,-42.000
-16811.000,-16820.000,-42.000
-16804.000,-16817.000,-42.000
-16819.000,-16815.000,-42.000
-16814.000,-16815.000,-42.000
-16811.000,-16815.000,-42.000
-16816.000,-16815.000,-42.000
-16811.000,-16814.000,-42.000
-16807.000,-16813.000,-42.000
-16795.000,-16811.000,-42.000
-16802.000,-16809.000,-42.000
-16801.000,-16807.000,-42.000
-16794.000,-16806.000,-42.000
-16794.000,-16803.000,-42.000
-16788.000,-16801.000,-42.000
-16796.000,-16799.000,-42.000
-16796.000,-16798.000,-42.000
-16790.000,-16798.000,-42.000
-16788.000,-16796.000,-42.000
-16775.000,-16794.000,-42.000
-16777.000,-16790.000,-41.900
-16775.000,-16786.000,-41.900
-16772.000,-16783.000,-41.900
-16775.000,-16781.000,-41.900
-16772.000,-16779.000,-41.900
-16767.000,-16777.000,-41.900
-16777.000,-16776.000,-41.900
-16799.000,-16776.000,-41.900
-16805.000,-16782.000,-41.900
-16794.000,-16786.000,-41.900
-16799.000,-16789.000,-41.900
-16792.000,-16791.000,-42.000
-16798.000,-16792.000,-42.000
-16783.000,-16792.000,-42.000
-16785.000,-16790.000,-41.900
-16794.000,-16789.000,-41.900
-16801.000,-16790.000,-41.900
-16801.000,-16793.000,-42.000
-16787.000,-16795.000,-42.000
-16796.000,-16795.000,-42.000
-16800.000,-16795.000,-42.000
-16783.000,-16796.000,-42.000
-16790.000,-16794.000,-42.000
-16795.000,-16793.000,-42.000
-16798.000,-16794.000,-42.000
-16795.000,-16794.000,-42.000
-16792.000,-16794.000,-42.000
-16780.000,-16794.000,-42.000
-16775.000,-16790.000,-41.900
-16774.000,-16786.000,-41.900
-16775.000,-16784.000,-41.900
-16782.000,-16781.000,-41.900
-16779.000,-16781.000,-41.900
-16777.000,-16780.000,-41.900
-16787.000,-16780.000,-41.900
-16801.000,-16782.000,-41.900
-16799.000,-16786.000,-41.900
-16803.000,-16790.000,-41.900
-16795.000,-16792.000,-42.000
-16791.000,-16793.000,-42.000
-16797.000,-16793.000,-42.000
-16787.000,-16793.000,-42.000
-16779.000,-16791.000,-42.000
-16782.000,-16789.000,-41.900
-16783.000,-16787.000,-41.900
-16785.000,-16786.000,-41.900
-16773.000,-16785.000,-41.900
-16775.000,-16783.000,-41.900
-16772.000,-16780.000,-41.900
-16759.000,-16778.000,-41.900
-16757.000,-16773.000,-41.900
-16765.000,-16770.000,-41.900
-16762.000,-16768.000,-41.900
-16751.000,-16766.000,-41.900
-16735.000,-16763.000,-41.900
-16725.000,-16756.000,-41.900
-16721.000,-16748.000,-41.900
-16723.000,-16742.000,-41.900
-16710.000,-16737.000,-41.900
-16688.000,-16730.000,-41.800
-16695.000,-16721.000,-41.800
-16701.000,-16715.000,-41.800
-16687.000,-16710.000,-41.800
-16674.000,-16704.000,-41.800
-16661.000,-16697.000,-41.800
-16660.000,-16688.000,-41.800
-16662.000,-16681.000,-41.700
-16648.000,-16676.000,-41.700
-16645.000,-16669.000,-41.700
-16637.000,-16663.000,-41.700
-16645.000,-16658.000,-41.700
-16641.000,-16654.000,-41.700
-16637.000,-16651.000,-41.700
-16634.000,-16647.000,-41.700
-16641.000,-16645.000,-41.700
-16641.000,-16644.000,-41.700
-16628.000,-16643.000,-41.700
-16641.000,-16643.000,-41.700
-16637.000,-16641.000,-41.700
-16626.000,-16640.000,-41.700
-16627.000,-16637.000,-41.700
-16636.000,-16634.000,-41.700
-16646.000,-16635.000,-41.700
-16641.000,-16636.000,-41.700
-16628.000,-16638.000,-41.700
-16633.000,-16636.000,-41.700
-16642.000,-16636.000,-41.700
-16631.000,-16635.000,-41.700
-16634.000,-16635.000,-41.700
-16629.000,-16634.000,-41.700
-16628.000,-16633.000,-41.700
-16638.000,-16632.000,-41.700
-16639.000,-16633.000,-41.700
-16639.000,-16635.000,-41.700
-16615.000,-16636.000,-41.700
-16613.000,-16631.000,-41.700
-16617.000,-16627.000,-41.600
-16620.000,-16624.000,-41.600
-16621.000,-16623.000,-41.600
-16625.000,-16623.000,-41.600
-16623.000,-16623.000,-41.600
-16602.000,-16623.000,-41.600
-16597.000,-16618.000,-41.600
-16599.000,-16613.000,-41.600
-16611.000,-16609.000,-41.600
-16613.000,-16610.000,-41.600
-16613.000,-16611.000,-41.600
-16598.000,-16611.000,-41.600
-16595.000,-16608.000,-41.600
-16606.000,-16605.000,-41.600
-16611.000,-16606.000,-41.600
-16597.000,-16606.000,-41.600
-16589.000,-16604.000,-41.600
-16596.000,-16602.000,-41.600
-16586.000,-16598.000,-41.600
-16588.000,-16596.000,-41.600
-16581.000,-16593.000,-41.600
-16574.000,-16590.000,-41.600
-16579.000,-16587.000,-41.600
-16582.000,-16585.000,-41.600
-16592.000,-16585.000,-41.600
-16592.000,-16586.000,-41.600
-16594.000,-16588.000,-41.600
-16579.000,-16589.000,-41.600
-16570.000,-16586.000,-41.600
-16578.000,-16584.000,-41.600
-16573.000,-16581.000,-41.600
-16560.000,-16579.000,-41.600
-16562.000,-16575.000,-41.600
-16559.000,-16571.000,-41.500
-16556.000,-16568.000,-41.500
-16542.000,-16565.000,-41.500
-16529.000,-16559.000,-41.500
-16534.000,-16553.000,-41.500
-16536.000,-16548.000,-41.500
-16527.000,-16545.000,-41.500
-16514.000,-16540.000,-41.500
-16498.000,-16534.000,-41.500
-16503.000,-16526.000,-41.500
-16505.000,-16520.000,-41.400
-16508.000,-16516.000,-41.400
-16503.000,-16514.000,-41.400
-16499.000,-16511.000,-41.400
-16498.000,-16508.000,-41.400
