I0,I1,I2
-13811.000,-13816.000,7.200
-13810.000,-13815.000,7.200
-13793.000,-13813.000,7.200
-13775.000,-13808.000,7.200
-13767.000,-13800.000,7.200
-13778.000,-13794.000,7.200
-13795.000,-13790.000,7.200
-13772.000,-13787.000,7.200
-13760.000,-13783.000,7.200
-13771.000,-13780.000,7.200
-13772.000,-13778.000,7.200
-13776.000,-13776.000,7.200
-13783.000,-13776.000,7.200
-13765.000,-13776.000,7.200
-13748.000,-13773.000,7.200
-13748.000,-13767.000,7.200
-13752.000,-13762.000,7.300
-13756.000,-13760.000,7.300
-13749.000,-13758.000,7.300
-13752.000,-13756.000,7.300
-13733.000,-13755.000,7.300
-13716.000,-13749.000,7.300
-13727.000,-13744.000,7.300
-13732.000,-13739.000,7.300
-13731.000,-13737.000,7.300
-13728.000,-13736.000,7.300
-13726.000,-13734.000,7.300
-13715.000,-13732.000,7.300
-13708.000,-13728.000,7.300
-13709.000,-13723.000,7.300
-13688.000,-13719.000,7.300
-13680.000,-13711.000,7.300
-13695.000,-13706.000,7.400
-13703.000,-13703.000,7.400
-13702.000,-13703.000,7.400
-13699.000,-13703.000,7.400
-13692.000,-13702.000,7.400
-13692.000,-13699.000,7.400
-13690.000,-13697.000,7.400
-13683.000,-13696.000,7.400
-13692.000,-13694.000,7.400
-13700.000,-13694.000,7.400
-13702.000,-13695.000,7.400
-13692.000,-13696.000,7.400
-13663.000,-13695.000,7.400
-13650.000,-13687.000,7.400
-13635.000,-13678.000,7.400
-13620.000,-13667.000,7.400
-13624.000,-13656.000,7.400
-13644.000,-13648.000,7.500
-13647.000,-13647.000,7.500
-13653.000,-13647.000,7.500
-13688.000,-13649.000,7.500
-13690.000,-13658.000,7.400
-13671.000,-13666.000,7.400
-13679.000,-13669.000,7.400
-13672.000,-13670.000,7.400
-13663.000,-13670.000,7.400
-13664.000,-13669.000,7.400
-13662.000,-13667.000,7.400
-13655.000,-13666.000,7.400
-13669.000,-13665.000,7.400
-13667.000,-13666.000,7.400
-13653.000,-13666.000,7.400
-13659.000,-13664.000,7.400
-13649.000,-13661.000,7.400
-13643.000,-13658.000,7.400
-13643.000,-13654.000,7.500
-13658.000,-13652.000,7.500
-13651.000,-13651.000,7.500
-13631.000,-13651.000,7.500
-13605.000,-13646.000,7.500
-13613.000,-13638.000,7.500
-13630.000,-13632.000,7.500
-13628.000,-13631.000,7.500
-13639.000,-13631.000,7.500
-13631.000,-13631.000,7.500
-13627.000,-13631.000,7.500
-13627.000,-13630.000,7.500
-13637.000,-13629.000,7.500
-13634.000,-13630.000,7.500
-13619.000,-13631.000,7.500
-13617.000,-13628.000,7.500
-13616.000,-13625.000,7.500
-13606.000,-13623.000,7.500
-13599.000,-13619.000,7.500
-13607.000,-13616.000,7.500
-13612.000,-13613.000,7.500
-13608.000,-13612.000,7.500
-13600.000,-13611.000,7.500
-13594.000,-13608.000,7.500
-13582.000,-13605.000,7.500
-13577.000,-13599.000,7.600
-13576.000,-13594.000,7.600
-13578.000,-13589.000,7.600
-13568.000,-13586.000,7.600
-13561.000,-13582.000,7.600
-13563.000,-13577.000,7.600
-13573.000,-13573.000,7.600
-13566.000,-13572.000,7.600
-13558.000,-13570.000,7.600
-13559.000,-13567.000,7.600
-13569.000,-13565.000,7.600
-13567.000,-13566.000,7.600
-13554.000,-13566.000,7.600
-13555.000,-13563.000,7.600
-13568.000,-13561.000,7.600
-13565.000,-13562.000,7.600
-13552.000,-13563.000,7.600
-13554.000,-13561.000,7.600
-13544.000,-13558.000,7.600
-13540.000,-13555.000,7.600
-13546.000,-13552.000,7.600
-13555.000,-13551.000,7.600
-13546.000,-13549.000,7.600
-13542.000,-13549.000,7.600
-13529.000,-13547.000,7.700
-13512.000,-13542.000,7.700
-13512.000,-13535.000,7.700
-13517.000,-13529.000,7.700
-13522.000,-13526.000,7.700
-13518.000,-13524.000,7.700
-13521.000,-13523.000,7.700
-13525.000,-13523.000,7.700
-13521.000,-13522.000,7.700
-13512.000,-13522.000,7.700
-13517.000,-13521.000,7.700
-13512.000,-13519.000,7.700
-13509.000,-13517.000,7.700
-13486.000,-13515.000,7.700
-13464.000,-13508.000,7.700
-13457.000,-13497.000,7.700
-13457.000,-13487.000,7.800
-13451.000,-13479.000,7.800
-13444.000,-13472.000,7.800
-13420.000,-13465.000,7.800
-13440.000,-13459.000,7.800
-13468.000,-13454.000,7.800
-13468.000,-13458.000,7.800
-13467.000,-13460.000,7.800
-13455.000,-13462.000,7.800
-13440.000,-13460.000,7.800
-13446.000,-13457.000,7.800
-13439.000,-13452.000,7.800
-13449.000,-13451.000,7.800
-13451.000,-13450.000,7.800
-13428.000,-13450.000,7.800
-13435.000,-13446.000,7.800
-13452.000,-13443.000,7.800
-13446.000,-13444.000,7.800
-13435.000,-13445.000,7.800
-13418.000,-13442.000,7.800
-13434.000,-13440.000,7.800
-13430.000,-13438.000,7.900
-13426.000,-13436.000,7.900
-13427.000,-13434.000,7.900
-13420.000,-13432.000,7.900
-13432.000,-13430.000,7.900
-13420.000,-13428.000,7.900
-13417.000,-13426.000,7.900
-13416.000,-13424.000,7.900
-13411.000,-13422.000,7.900
-13412.000,-13419.000,7.900
-13410.000,-13417.000,7.900
-13398.000,-13415.000,7.900
-13401.000,-13412.000,7.900
-13412.000,-13409.000,7.900
-13407.000,-13409.000,7.900
-13412.000,-13409.000,7.900
-13412.000,-13410.000,7.900
-13408.000,-13411.000,7.900
-13397.000,-13410.000,7.900
-13407.000,-13409.000,7.900
-13416.000,-13409.000,7.900
-13403.000,-13408.000,7.900
-13400.000,-13407.000,7.900
-13404.000,-13406.000,7.900
-13389.000,-13404.000,7.900
-13380.000,-13401.000,7.900
-13390.000,-13398.000,7.900
-13390.000,-13396.000,7.900
-13395.000,-13394.000,7.900
-13395.000,-13395.000,7.900
-13377.000,-13395.000,7.900
-13379.000,-13391.000,7.900
-13385.000,-13388.000,7.900
-13392.000,-13387.000,7.900
-13391.000,-13388.000,7.900
-13385.000,-13389.000,7.900
-13376.000,-13388.000,7.900
-13366.000,-13385.000,8.000
-13335.000,-13380.000,8.000
-13318.000,-13369.000,8.000
-13309.000,-13356.000,8.000
-13302.000,-13344.000,8.000
-13297.000,-13334.000,8.000
-13306.000,-13326.000,8.100
-13325.000,-13321.000,8.100
-13354.000,-13322.000,8.100
-13355.000,-13330.000,8.100
-13354.000,-13336.000,8.000
-13354.000,-13340.000,8.000
-13355.000,-13344.000,8.000
-13354.000,-13346.000,8.000
-13339.000,-13348.000,8.000
-13328.000,-13346.000,8.000
-13343.000,-13344.000,8.000
-13339.000,-13343.000,8.000
-13329.000,-13342.000,8.000
-13335.000,-13340.000,8.000
-13346.000,-13339.000,8.000
-13343.000,-13340.000,8.000
-13325.000,-13341.000,8.000
-13326.000,-13337.000,8.000
-13336.000,-13334.000,8.000
-13325.000,-13332.000,8.000
-13326.000,-13331.000,8.100
-13339.000,-13329.000,8.100
-13330.000,-13330.000,8.100
-13340.000,-13332.000,8.000
-13329.000,-13331.000,8.100
-13306.000,-13331.000,8.100
-13310.000,-13326.000,8.100
-13305.000,-13321.000,8.100
-13319.000,-13318.000,8.100
-13324.000,-13318.000,8.100
-13318.000,-13318.000,8.100
-13292.000,-13318.000,8.100
-13284.000,-13312.000,8.100
-13282.000,-13305.000,8.100
-13299.000,-13300.000,8.100
-13305.000,-13299.000,8.100
-13298.000,-13299.000,8.100
-13302.000,-13300.000,8.100
-13298.000,-13300.000,8.100
-13294.000,-13299.000,8.100
-13289.000,-13298.000,8.100
-13299.000,-13297.000,8.100
-13299.000,-13297.000,8.100
-13290.000,-13298.000,8.100
-13294.000,-13297.000,8.100
-13294.000,-13296.000,8.100
-13282.000,-13296.000,8.100
-13285.000,-13293.000,8.100
-13289.000,-13291.000,8.100
-13289.000,-13290.000,8.100
-13286.000,-13290.000,8.100
-13280.000,-13289.000,8.100
-13272.000,-13287.000,8.100
-13270.000,-13283.000,8.100
-13266.000,-13280.000,8.100
-13251.000,-13276.000,8.200
-13253.000,-13271.000,8.200
-13258.000,-13266.000,8.200
-13260.000,-13264.000,8.200
-13255.000,-13263.000,8.200
-13262.000,-13262.000,8.200
-13249.000,-13260.000,8.200
-13227.000,-13257.000,8.200
-13217.000,-13250.000,8.200
-13216.000,-13242.000,8.200
-13217.000,-13235.000,8.200
-13207.000,-13231.000,8.200
-13217.000,-13227.000,8.200
-13253.000,-13225.000,8.200
-13267.000,-13232.000,8.200
-13258.000,-13238.000,8.200
-13265.000,-13245.000,8.200
-13263.000,-13249.000,8.200
-13253.000,-13253.000,8.200
-13261.000,-13255.000,8.200
-13273.000,-13256.000,8.200
-13253.000,-13258.000,8.200
-13237.000,-13256.000,8.200
-13244.000,-13253.000,8.200
-13233.000,-13249.000,8.200
-13229.000,-13245.000,8.200
-13225.000,-13241.000,8.200
-13222.000,-13237.000,8.200
-13213.000,-13233.000,8.200
-13231.000,-13231.000,8.200
-13228.000,-13230.000,8.200
-13217.000,-13229.000,8.200
-13233.000,-13229.000,8.200
-13249.000,-13230.000,8.200
-13250.000,-13235.000,8.200
-13236.000,-13238.000,8.200
-13248.000,-13241.000,8.200
-13262.000,-13243.000,8.200
-13261.000,-13247.000,8.200
-13246.000,-13251.000,8.200
-13245.000,-13249.000,8.200
-13261.000,-13249.000,8.200
-13263.000,-13252.000,8.200
-13245.000,-13254.000,8.200
-13242.000,-13252.000,8.200
-13252.000,-13250.000,8.200
-13242.000,-13248.000,8.200
-13242.000,-13247.000,8.200
-13245.000,-13245.000,8.200
-13233.000,-13245.000,8.200
-13214.000,-13242.000,8.200
-13209.000,-13235.000,8.200
-13213.000,-13229.000,8.200
-13213.000,-13225.000,8.200
-13214.000,-13222.000,8.300
-13215.000,-13220.000,8.300
-13219.000,-13219.000,8.300
-13210.000,-13218.000,8.300
-13214.000,-13217.000,8.300
-13207.000,-13215.000,8.300
-13215.000,-13215.000,8.300
-13229.000,-13215.000,8.300
-13210.000,-13215.000,8.300
-13186.000,-13214.000,8.300
-13190.000,-13208.000,8.300
-13192.000,-13203.000,8.300
-13179.000,-13200.000,8.300
-13193.000,-13198.000,8.300
-13204.000,-13197.000,8.300
-13191.000,-13196.000,8.300
-13189.000,-13195.000,8.300
-13201.000,-13194.000,8.300
-13202.000,-13196.000,8.300
-13197.000,-13197.000,8.300
-13176.000,-13197.000,8.300
-13171.000,-13192.000,8.300
-13159.000,-13187.000,8.300
-13157.000,-13180.000,8.300
-13160.000,-13174.000,8.300
-13167.000,-13171.000,8.300
-13164.000,-13169.000,8.400
-13154.000,-13168.000,8.400
-13152.000,-13164.000,8.400
-13159.000,-13162.000,8.400
-13159.000,-13161.000,8.400
-13155.000,-13161.000,8.400
-13148.000,-13159.000,8.400
-13137.000,-13156.000,8.400
-13133.000,-13152.000,8.400
-13135.000,-13147.000,8.400
-13132.000,-13144.000,8.400
-13127.000,-13141.000,8.400
-13139.000,-13139.000,8.400
-13138.000,-13138.000,8.400
-13135.000,-13138.000,8.400
-13130.000,-13138.000,8.400
-13118.000,-13136.000,8.400
-13120.000,-13132.000,8.400
-13124.000,-13129.000,8.400
-13121.000,-13127.000,8.400
-13114.000,-13125.000,8.400
-13090.000,-13123.000,8.400
-13055.000,-13114.000,8.500
-13045.000,-13100.000,8.500
-13053.000,-13088.000,8.500
-13052.000,-13079.000,8.500
-13045.000,-13072.000,8.500
-13069.000,-13067.000,8.500
-13080.000,-13068.000,8.500
-13093.000,-13071.000,8.500
-13095.000,-13076.000,8.500
-13095.000,-13081.000,8.500
-13095.000,-13084.000,8.500
-13103.000,-13087.000,8.500
-13093.000,-13089.000,8.500
-13079.000,-13090.000,8.500
-13089.000,-13090.000,8.500
-13075.000,-13087.000,8.500
-13091.000,-13088.000,8.500
-13091.000,-13088.000,8.500
-13075.000,-13089.000,8.500
-13067.000,-13086.000,8.500
-13063.000,-13081.000,8.500
-13067.000,-13077.000,8.500
-13074.000,-13075.000,8.500
-13069.000,-13073.000,8.500
-13063.000,-13072.000,8.500
-13057.000,-13070.000,8.500
-13041.000,-13067.000,8.500
-13032.000,-13060.000,8.600
-13035.000,-13054.000,8.600
-13056.000,-13049.000,8.600
-13063.000,-13051.000,8.600
-13058.000,-13053.000,8.600
-13046.000,-13054.000,8.600
-13046.000,-13052.000,8.600
-13030.000,-13051.000,8.600
-13029.000,-13045.000,8.600
-13025.000,-13041.000,8.600
-13016.000,-13037.000,8.600
-13012.000,-13032.000,8.600
-13010.000,-13027.000,8.600
-13004.000,-13023.000,8.600
-12995.000,-13018.000,8.600
-12984.000,-13012.000,8.600
-12987.000,-13006.000,8.700
-12999.000,-13001.000,8.700
-13009.000,-13001.000,8.700
-13001.000,-13001.000,8.700
-13001.000,-13001.000,8.700
-12982.000,-13001.000,8.700
-12980.000,-12996.000,8.700
-12978.000,-12992.000,8.700
-12971.000,-12989.000,8.700
-12965.000,-12984.000,8.700
-12978.000,-12981.000,8.700
-12957.000,-12977.000,8.700
-12949.000,-12972.000,8.700
-12964.000,-12968.000,8.700
-12955.000,-12965.000,8.700
-12954.000,-12962.000,8.700
-12962.000,-12961.000,8.700
-12955.000,-12959.000,8.700
-12960.000,-12959.000,8.700
-12952.000,-12958.000,8.700
-12950.000,-12957.000,8.700
-12957.000,-12956.000,8.700
-12972.000,-12956.000,8.700
-12969.000,-12959.000,8.700
-12951.000,-12962.000,8.700
-12960.000,-12961.000,8.700
-12953.000,-12959.000,8.700
-12945.000,-12958.000,8.700
-12945.000,-12954.000,8.700
-12935.000,-12952.000,8.800
-12935.000,-12948.000,8.800
-12946.000,-12945.000,8.800
-12947.000,-12945.000,8.800
-12955.000,-12945.000,8.800
-12950.000,-12947.000,8.800
-12943.000,-12947.000,8.800
-12937.000,-12946.000,8.800
-12948.000,-12946.000,8.800
-12960.000,-12946.000,8.800
-12953.000,-12948.000,8.800
-12946.000,-12949.000,8.800
-12949.000,-12949.000,8.800
-12957.000,-12949.000,8.800
-12965.000,-12951.000,8.800
-12965.000,-12955.000,8.700
-12968.000,-12957.000,8.700
-12965.000,-12959.000,8.700
-12954.000,-12961.000,8.700
-12978.000,-12962.000,8.700
-12980.000,-12966.000,8.700
-12975.000,-12969.000,8.700
-12970.000,-12970.000,8.700
-12961.000,-12970.000,8.700
-12935.000,-12968.000,8.700
-12915.000,-12960.000,8.700
-12913.000,-12949.000,8.800
-12923.000,-12940.000,8.800
-12935.000,-12936.000,8.800
-12959.000,-12936.000,8.800
-12987.000,-12941.000,8.800
-12986.000,-12953.000,8.800
-12978.000,-12961.000,8.700
-12965.000,-12965.000,8.700
-12957.000,-12965.000,8.700
-12961.000,-12964.000,8.700
-12959.000,-12963.000,8.700
-12955.000,-12962.000,8.700
-12953.000,-12960.000,8.700
-12950.000,-12958.000,8.700
-12944.000,-12956.000,8.700
-12954.000,-12955.000,8.700
-12953.000,-12954.000,8.700
-12953.000,-12954.000,8.700
-12936.000,-12954.000,8.700
-12927.000,-12949.000,8.800
-12922.000,-12944.000,8.800
-12935.000,-12940.000,8.800
-12943.000,-12938.000,8.800
-12932.000,-12938.000,8.800
-12934.000,-12937.000,8.800
-12929.000,-12936.000,8.800
-12912.000,-12934.000,8.800
-12901.000,-12928.000,8.800
-12886.000,-12922.000,8.800
-12883.000,-12913.000,8.800
-12900.000,-12906.000,8.800
-12901.000,-12905.000,8.800
-12888.000,-12903.000,8.800
-12896.000,-12902.000,8.800
-12896.000,-12900.000,8.800
-12896.000,-12899.000,8.900
-12897.000,-12898.000,8.900
-12890.000,-12898.000,8.900
-12893.000,-12897.000,8.900
-12892.000,-12895.000,8.900
-12890.000,-12895.000,8.900
-12887.000,-12893.000,8.900
-12872.000,-12892.000,8.900
-12866.000,-12887.000,8.900
-12876.000,-12883.000,8.900
-12863.000,-12879.000,8.900
-12857.000,-12875.000,8.900
-12856.000,-12870.000,8.900
-12852.000,-12867.000,8.900
-12843.000,-12863.000,8.900
-12862.000,-12860.000,8.900
-12878.000,-12861.000,8.900
-12862.000,-12861.000,8.900
-12847.000,-12861.000,8.900
-12827.000,-12858.000,8.900
-12823.000,-12850.000,8.900
-12821.000,-12843.000,9.000
-12809.000,-12838.000,9.000
-12810.000,-12831.000,9.000
-12822.000,-12826.000,9.000
-12824.000,-12825.000,9.000
-12844.000,-12825.000,9.000
-12852.000,-12829.000,9.000
-12848.000,-12834.000,9.000
-12851.000,-12838.000,9.000
-12846.000,-12841.000,9.000
-12824.000,-12842.000,9.000
-12823.000,-12838.000,9.000
-12813.000,-12834.000,9.000
-12803.000,-12829.000,9.000
-12787.000,-12822.000,9.000
-12787.000,-12813.000,9.000
-12791.000,-12807.000,9.000
-12785.000,-12802.000,9.000
-12765.000,-12798.000,9.000
-12755.000,-12789.000,9.100
-12762.000,-12783.000,9.100
-12754.000,-12776.000,9.100
-12767.000,-12772.000,9.100
-12780.000,-12771.000,9.100
-12775.000,-12772.000,9.100
-12780.000,-12774.000,9.100
-12790.000,-12775.000,9.100
-12777.000,-12777.000,9.100
-12772.000,-12777.000,9.100
-12767.000,-12776.000,9.100
-12742.000,-12773.000,9.100
-12745.000,-12766.000,9.100
-12752.000,-12761.000,9.100
-12756.000,-12759.000,9.100
-12737.000,-12757.000,9.100
-12738.000,-12752.000,9.100
-12750.000,-12749.000,9.100
-12736.000,-12746.000,9.100
-12718.000,-12744.000,9.100
-12731.000,-12740.000,9.100
-12730.000,-12738.000,9.100
-12722.000,-12736.000,9.200
-12722.000,-12732.000,9.200
-12719.000,-12730.000,9.200
-12719.000,-12727.000,9.200
-12722.000,-12725.000,9.200
-12711.000,-12724.000,9.200
-12710.000,-12720.000,9.200
-12702.000,-12718.000,9.200
-12688.000,-12714.000,9.200
-12687.000,-12707.000,9.200
-12707.000,-12703.000,9.200
-12710.000,-12704.000,9.200
-12684.000,-12704.000,9.200
-12691.000,-12701.000,9.200
-12692.000,-12699.000,9.200
-12685.000,-12697.000,9.200
-12675.000,-12694.000,9.200
-12676.000,-12689.000,9.200
-12695.000,-12686.000,9.200
-12689.000,-12687.000,9.200
-12673.000,-12687.000,9.200
-12673.000,-12684.000,9.200
-12677.000,-12681.000,9.300
-12662.000,-12679.000,9.300
-12665.000,-12676.000,9.300
-12665.000,-12673.000,9.300
-12655.000,-12671.000,9.300
-12662.000,-12669.000,9.300
-12657.000,-12666.000,9.300
-12650.000,-12664.000,9.300
-12645.000,-12660.000,9.300
-12644.000,-12656.000,9.300
-12629.000,-12653.000,9.300
-12608.000,-12647.000,9.300
-12615.000,-12639.000,9.300
-12621.000,-12633.000,9.300
-12613.000,-12629.000,9.400
-12608.000,-12625.000,9.400
-12600.000,-12621.000,9.400
-12587.000,-12615.000,9.400
-12600.000,-12612.000,9.400
-12623.000,-12609.000,9.400
-12618.000,-12611.000,9.400
-12607.000,-12613.000,9.400
-12608.000,-12612.000,9.400
-12612.000,-12611.000,9.400
-12600.000,-12610.000,9.400
-12605.000,-12609.000,9.400
-12614.000,-12608.000,9.400
-12595.000,-12607.000,9.400
-12586.000,-12604.000,9.400
-12586.000,-12600.000,9.400
-12575.000,-12596.000,9.400
-12571.000,-12591.000,9.400
-12581.000,-12587.000,9.400
-12582.000,-12585.000,9.400
-12594.000,-12585.000,9.400
-12581.000,-12584.000,9.400
-12569.000,-12583.000,9.400
-12559.000,-12580.000,9.400
-12553.000,-12574.000,9.500
-12556.000,-12570.000,9.500
-12545.000,-12566.000,9.500
-12536.000,-12560.000,9.500
-12552.000,-12557.000,9.500
-12552.000,-12555.000,9.500
-12545.000,-12555.000,9.500
-12548.000,-12553.000,9.500
-12554.000,-12552.000,9.500
-12547.000,-12551.000,9.500
-12531.000,-12550.000,9.500
-12532.000,-12545.000,9.500
-12537.000,-12542.000,9.500
-12530.000,-12540.000,9.500
-12525.000,-12537.000,9.500
-12539.000,-12535.000,9.500
-12535.000,-12535.000,9.500
-12531.000,-12535.000,9.500
-12525.000,-12534.000,9.500
-12524.000,-12532.000,9.500
-12519.000,-12530.000,9.500
-12494.000,-12527.000,9.500
-12485.000,-12519.000,9.600
-12497.000,-12513.000,9.600
-12491.000,-12507.000,9.600
-12499.000,-12505.000,9.600
-12488.000,-12501.000,9.600
-12482.000,-12498.000,9.600
-12477.000,-12494.000,9.600
-12481.000,-12491.000,9.600
-12471.000,-12487.000,9.600
-12454.000,-12483.000,9.600
-12442.000,-12476.000,9.600
-12421.000,-12467.000,9.700
-12406.000,-12456.000,9.700
-12407.000,-12444.000,9.700
-12403.000,-12434.000,9.700
-12395.000,-12426.000,9.700
-12410.000,-12421.000,9.700
-12418.000,-12418.000,9.700
-12414.000,-12417.000,9.700
-12403.000,-12416.000,9.700
-12401.000,-12413.000,9.800
-12385.000,-12410.000,9.800
-12381.000,-12404.000,9.800
-12392.000,-12399.000,9.800
-12395.000,-12397.000,9.800
-12386.000,-12396.000,9.800
-12377.000,-12393.000,9.800
-12375.000,-12389.000,9.800
-12374.000,-12386.000,9.800
-12364.000,-12383.000,9.800
-12353.000,-12378.000,9.800
-12361.000,-12374.000,9.800
-12378.000,-12371.000,9.800
-12371.000,-12371.000,9.800
-12357.000,-12371.000,9.800
-12360.000,-12368.000,9.800
-12358.000,-12366.000,9.800
-12341.000,-12364.000,9.800
-12316.000,-12358.000,9.900
-12313.000,-12348.000,9.900
-12323.000,-12340.000,9.900
-12331.000,-12335.000,9.900
-12317.000,-12332.000,9.900
-12320.000,-12329.000,9.900
-12330.000,-12327.000,9.900
-12338.000,-12328.000,9.900
-12333.000,-12329.000,9.900
-12330.000,-12330.000,9.900
-12325.000,-12330.000,9.900
-12326.000,-12329.000,9.900
-12317.000,-12328.000,9.900
-12308.000,-12325.000,9.900
-12313.000,-12322.000,9.900
-12327.000,-12320.000,9.900
-12328.000,-12322.000,9.900
-12321.000,-12323.000,9.900
-12315.000,-12323.000,9.900
-12312.000,-12321.000,9.900
-12308.000,-12318.000,9.900
-12306.000,-12316.000,9.900
-12300.000,-12313.000,9.900
-12296.000,-12310.000,9.900
-12285.000,-12307.000,9.900
-12280.000,-12301.000,10.000
-12296.000,-12297.000,10.000
-12282.000,-12293.000,10.000
-12270.000,-12291.000,10.000
-12272.000,-12286.000,10.000
-12286.000,-12282.000,10.000
-12271.000,-12280.000,10.000
-12274.000,-12278.000,10.000
-12271.000,-12277.000,10.000
-12277.000,-12276.000,10.000
-12286.000,-12276.000,10.000
-12286.000,-12279.000,10.000
-12277.000,-12280.000,10.000
-12275.000,-12280.000,10.000
-12281.000,-12279.000,10.000
-12288.000,-12279.000,10.000
-12286.000,-12281.000,10.000
-12276.000,-12282.000,10.000
-12277.000,-12281.000,10.000
-12280.000,-12280.000,10.000
-12276.000,-12279.000,10.000
-12268.000,-12278.000,10.000
-12264.000,-12276.000,10.000
-12267.000,-12274.000,10.000
-12272.000,-12272.000,10.000
-12269.000,-12271.000,10.000
-12271.000,-12271.000,10.000
-12272.000,-12271.000,10.000
-12280.000,-12271.000,10.000
-12284.000,-12274.000,10.000
-12288.000,-12276.000,10.000
-12289.000,-12279.000,10.000
-12290.000,-12282.000,10.000
-12288.000,-12283.000,10.000
-12276.000,-12285.000,10.000
-12272.000,-12282.000,10.000
-12280.000,-12281.000,10.000
-12270.000,-12279.000,10.000
-12265.000,-12276.000,10.000
-12255.000,-12274.000,10.000
-12243.000,-12269.000,10.000
-12235.000,-12262.000,10.000
