I0,I1,I2
70606.000,70606.000,113.500
69843.000,70415.000,113.400
69490.000,70184.000,113.100
69279.000,70010.000,112.900
69097.000,69828.000,112.800
68925.000,69645.000,112.600
68746.000,69465.000,112.400
68621.000,69285.000,112.100
68561.000,69119.000,111.800
68553.000,68980.000,111.600
68570.000,68875.000,111.400
68575.000,68799.000,111.300
68537.000,68742.000,111.200
68455.000,68690.000,111.100
68375.000,68632.000,111.000
68318.000,68567.000,110.900
68303.000,68505.000,110.800
68334.000,68458.000,110.700
68367.000,68427.000,110.700
68371.000,68412.000,110.600
68321.000,68401.000,110.600
68260.000,68381.000,110.600
68216.000,68351.000,110.600
68197.000,68317.000,110.500
68214.000,68291.000,110.500
68225.000,68272.000,110.400
68232.000,68260.000,110.400
68222.000,68251.000,110.400
68164.000,68244.000,110.400
68119.000,68224.000,110.400
68103.000,68198.000,110.300
68091.000,68174.000,110.300
68103.000,68156.000,110.300
68114.000,68143.000,110.300
68099.000,68133.000,110.300
68069.000,68125.000,110.300
68041.000,68111.000,110.200
68004.000,68093.000,110.200
67978.000,68071.000,110.200
67984.000,68049.000,110.200
67986.000,68033.000,110.100
68004.000,68021.000,110.100
67986.000,68012.000,110.100
67967.000,68006.000,110.100
67957.000,67996.000,110.100
67944.000,67986.000,110.100
67931.000,67976.000,110.100
67929.000,67965.000,110.100
67935.000,67956.000,110.000
67932.000,67950.000,110.000
67898.000,67946.000,110.000
67880.000,67934.000,110.000
67859.000,67920.000,110.000
67845.000,67905.000,110.000
67854.000,67892.000,109.900
67860.000,67883.000,109.900
67866.000,67877.000,109.900
67853.000,67873.000,109.900
67835.000,67868.000,109.900
67797.000,67860.000,109.900
67777.000,67844.000,109.900
67787.000,67830.000,109.900
67797.000,67819.000,109.900
67807.000,67814.000,109.900
67804.000,67811.000,109.900
67787.000,67809.000,109.900
67776.000,67804.000,109.900
67759.000,67797.000,109.900
67749.000,67787.000,109.800
67766.000,67780.000,109.800
67787.000,67777.000,109.800
67785.000,67779.000,109.900
67773.000,67780.000,109.900
67766.000,67779.000,109.900
67760.000,67775.000,109.900
67743.000,67772.000,109.900
67743.000,67764.000,109.900
67773.000,67759.000,109.900
67779.000,67763.000,109.900
67783.000,67767.000,109.900
67772.000,67770.000,109.900
67751.000,67770.000,109.900
67750.000,67765.000,109.900
67743.000,67762.000,109.900
67759.000,67759.000,109.900
67748.000,67756.000,109.800
67749.000,67754.000,109.800
67742.000,67753.000,109.800
67722.000,67750.000,109.800
67702.000,67743.000,109.800
67703.000,67733.000,109.800
67680.000,67725.000,109.800
67661.000,67714.000,109.800
67666.000,67702.000,109.700
67669.000,67693.000,109.700
67659.000,67686.000,109.700
67649.000,67679.000,109.700
67657.000,67674.000,109.700
67655.000,67669.000,109.600
67634.000,67666.000,109.600
67621.000,67658.000,109.600
67628.000,67650.000,109.600
67626.000,67644.000,109.500
67637.000,67640.000,109.500
67645.000,67639.000,109.500
67655.000,67641.000,109.500
67648.000,67643.000,109.500
67636.000,67644.000,109.500
67620.000,67642.000,109.500
67616.000,67636.000,109.400
67610.000,67631.000,109.400
67620.000,67628.000,109.400
67634.000,67626.000,109.400
67648.000,67628.000,109.400
67640.000,67631.000,109.400
67635.000,67633.000,109.400
67618.000,67634.000,109.400
67618.000,67630.000,109.300
67631.000,67627.000,109.300
67642.000,67628.000,109.300
67655.000,67631.000,109.300
67665.000,67637.000,109.300
67658.000,67642.000,109.300
67641.000,67646.000,109.300
67645.000,67646.000,109.300
67640.000,67645.000,109.300
67644.000,67645.000,109.300
67644.000,67644.000,109.200
67640.000,67644.000,109.200
67632.000,67643.000,109.200
67622.000,67640.000,109.200
67608.000,67636.000,109.200
67609.000,67629.000,109.200
67618.000,67624.000,109.100
67628.000,67623.000,109.100
67627.000,67624.000,109.100
67618.000,67625.000,109.100
67603.000,67623.000,109.100
67583.000,67618.000,109.100
67585.000,67610.000,109.000
67608.000,67604.000,109.000
67622.000,67605.000,109.000
67628.000,67609.000,109.000
67628.000,67614.000,109.000
67618.000,67617.000,109.000
67619.000,67618.000,109.000
67620.000,67618.000,109.000
67621.000,67619.000,109.000
67636.000,67619.000,109.000
67660.000,67623.000,109.000
67670.000,67633.000,109.000
67667.000,67641.000,109.000
67657.000,67648.000,109.000
67649.000,67650.000,109.000
67661.000,67652.000,109.000
67685.000,67654.000,109.000
67680.000,67661.000,109.000
67679.000,67665.000,109.000
67701.000,67669.000,109.000
67694.000,67675.000,109.000
67686.000,67680.000,109.000
67694.000,67683.000,109.000
67709.000,67686.000,109.000
67710.000,67692.000,109.000
67705.000,67696.000,109.000
67701.000,67698.000,109.000
67700.000,67699.000,109.000
67701.000,67700.000,109.000
67708.000,67700.000,109.000
67713.000,67702.000,109.000
67716.000,67705.000,109.000
67722.000,67708.000,109.000
67730.000,67711.000,109.000
67745.000,67716.000,109.000
67741.000,67722.000,109.000
67734.000,67727.000,109.000
67723.000,67729.000,109.000
67715.000,67727.000,109.000
67719.000,67725.000,109.000
67731.000,67724.000,109.000
67727.000,67724.000,109.000
67745.000,67726.000,109.000
67750.000,67731.000,109.000
