I0,I1,I2
562627.000,562627.000,1028.500
561832.000,562428.000,1028.300
561414.000,562175.000,1028.000
561154.000,561985.000,1027.800
560971.000,561777.000,1027.600
560832.000,561575.000,1027.400
560726.000,561390.000,1027.200
560642.000,561224.000,1026.900
560576.000,561078.000,1026.600
560508.000,560953.000,1026.400
560456.000,560842.000,1026.200
560402.000,560745.000,1026.000
560357.000,560659.000,1025.900
560323.000,560584.000,1025.800
560309.000,560519.000,1025.700
560280.000,560466.000,1025.600
560242.000,560420.000,1025.500
560210.000,560375.000,1025.400
560184.000,560334.000,1025.400
560160.000,560296.000,1025.300
560145.000,560262.000,1025.200
560152.000,560235.000,1025.200
560132.000,560212.000,1025.200
560122.000,560192.000,1025.100
560094.000,560175.000,1025.100
560064.000,560155.000,1025.100
560041.000,560132.000,1025.100
560025.000,560109.000,1025.000
560022.000,560088.000,1025.000
560001.000,560072.000,1025.000
559986.000,560054.000,1024.900
559996.000,560039.000,1024.900
559983.000,560026.000,1024.900
559982.000,560015.000,1024.900
559968.000,560007.000,1024.900
559945.000,559997.000,1024.900
559934.000,559984.000,1024.900
559909.000,559972.000,1024.900
559887.000,559956.000,1024.800
559860.000,559939.000,1024.800
559862.000,559920.000,1024.800
559849.000,559905.000,1024.800
559825.000,559891.000,1024.800
559818.000,559874.000,1024.700
559816.000,559860.000,1024.700
559814.000,559849.000,1024.700
559788.000,559840.000,1024.700
559765.000,559827.000,1024.700
559757.000,559812.000,1024.600
559743.000,559798.000,1024.600
559740.000,559784.000,1024.600
559749.000,559774.000,1024.600
559743.000,559766.000,1024.600
559719.000,559760.000,1024.500
559720.000,559750.000,1024.500
559709.000,559742.000,1024.500
559700.000,559734.000,1024.500
559679.000,559726.000,1024.500
559672.000,559714.000,1024.500
559684.000,559705.000,1024.500
559675.000,559698.000,1024.500
559667.000,559692.000,1024.500
559648.000,559686.000,1024.500
559629.000,559676.000,1024.500
559624.000,559664.000,1024.400
559625.000,559655.000,1024.400
559625.000,559647.000,1024.400
559597.000,559642.000,1024.400
559607.000,559633.000,1024.400
559593.000,559624.000,1024.400
559589.000,559616.000,1024.400
559590.000,559610.000,1024.400
559587.000,559605.000,1024.400
559578.000,559600.000,1024.400
559570.000,559595.000,1024.400
559561.000,559588.000,1024.400
559565.000,559583.000,1024.400
559566.000,559578.000,1024.400
559553.000,559575.000,1024.400
559534.000,559569.000,1024.400
559533.000,559561.000,1024.300
559533.000,559554.000,1024.300
559537.000,559549.000,1024.300
559530.000,559545.000,1024.300
559523.000,559541.000,1024.300
559520.000,559536.000,1024.300
559524.000,559533.000,1024.300
559519.000,559530.000,1024.300
559513.000,559527.000,1024.300
559498.000,559524.000,1024.300
559511.000,559520.000,1024.300
559519.000,559518.000,1024.300
559509.000,559516.000,1024.200
559503.000,559514.000,1024.200
559479.000,559512.000,1024.200
559471.000,559503.000,1024.200
559476.000,559497.000,1024.200
559486.000,559491.000,1024.200
559494.000,559490.000,1024.200
559490.000,559490.000,1024.200
559482.000,559490.000,1024.100
559486.000,559489.000,1024.100
559489.000,559488.000,1024.100
559477.000,559488.000,1024.100
559476.000,559485.000,1024.100
559462.000,559483.000,1024.100
559462.000,559478.000,1024.000
559469.000,559474.000,1024.000
559461.000,559471.000,1024.000
559470.000,559470.000,1024.000
559463.000,559468.000,1024.000
559465.000,559468.000,1024.000
559475.000,559467.000,1023.900
559462.000,559466.000,1023.900
559445.000,559465.000,1023.900
559465.000,559465.000,1023.900
559452.000,559461.000,1023.900
559451.000,559459.000,1023.900
559468.000,559457.000,1023.900
559470.000,559460.000,1023.800
559457.000,559462.000,1023.800
559449.000,559461.000,1023.800
559459.000,559460.000,1023.800
559449.000,559457.000,1023.800
559446.000,559455.000,1023.800
559464.000,559454.000,1023.800
559449.000,559452.000,1023.700
559432.000,559452.000,1023.700
559421.000,559447.000,1023.700
559432.000,559443.000,1023.700
559438.000,559440.000,1023.700
559435.000,559439.000,1023.700
559433.000,559438.000,1023.600
559421.000,559437.000,1023.600
559420.000,559433.000,1023.600
559432.000,559430.000,1023.600
559433.000,559430.000,1023.600
559428.000,559431.000,1023.600
559433.000,559431.000,1023.600
559418.000,559431.000,1023.500
559414.000,559427.000,1023.500
559416.000,559425.000,1023.500
559415.000,559422.000,1023.500
559414.000,559420.000,1023.500
559428.000,559419.000,1023.500
559441.000,559421.000,1023.400
559428.000,559423.000,1023.400
559438.000,559427.000,1023.400
559433.000,559428.000,1023.400
559450.000,559431.000,1023.400
559468.000,559436.000,1023.400
559448.000,559439.000,1023.400
