I0,I1,I2
284588.000,284581.000,504.800
284586.000,284583.000,504.800
284588.000,284584.000,504.800
284606.000,284585.000,504.800
284617.000,284590.000,504.800
284613.000,284596.000,504.800
284613.000,284600.000,504.800
284609.000,284603.000,504.800
284616.000,284606.000,504.800
284607.000,284607.000,504.800
284597.000,284607.000,504.800
284587.000,284604.000,504.800
284603.000,284602.000,504.800
284609.000,284603.000,504.800
284588.000,284603.000,504.800
284586.000,284599.000,504.800
284590.000,284596.000,504.700
284587.000,284594.000,504.700
284579.000,284592.000,504.700
284576.000,284589.000,504.700
284574.000,284586.000,504.700
284572.000,284583.000,504.700
284571.000,284580.000,504.700
284579.000,284578.000,504.700
284595.000,284578.000,504.700
284592.000,284582.000,504.700
284590.000,284584.000,504.700
284588.000,284586.000,504.700
284569.000,284586.000,504.700
284579.000,284584.000,504.700
284577.000,284583.000,504.700
284578.000,284581.000,504.700
284580.000,284581.000,504.700
284578.000,284580.000,504.700
284589.000,284580.000,504.600
284578.000,284579.000,504.600
284582.000,284580.000,504.600
284572.000,284580.000,504.600
284572.000,284578.000,504.600
284568.000,284576.000,504.600
284576.000,284575.000,504.600
284589.000,284575.000,504.600
284595.000,284579.000,504.600
284596.000,284583.000,504.600
284600.000,284586.000,504.600
284588.000,284589.000,504.600
284585.000,284588.000,504.600
284598.000,284588.000,504.600
284600.000,284591.000,504.600
284602.000,284593.000,504.600
284610.000,284595.000,504.600
284618.000,284599.000,504.600
284606.000,284602.000,504.600
284598.000,284603.000,504.600
284603.000,284603.000,504.600
284613.000,284603.000,504.600
284610.000,284605.000,504.600
284602.000,284606.000,504.600
284621.000,284607.000,504.600
284617.000,284609.000,504.600
284614.000,284611.000,504.600
284606.000,284612.000,504.600
284621.000,284613.000,504.600
284623.000,284615.000,504.600
284627.000,284617.000,504.600
284626.000,284619.000,504.600
284621.000,284621.000,504.600
284613.000,284621.000,504.600
284626.000,284621.000,504.600
284640.000,284622.000,504.600
284624.000,284623.000,504.600
284629.000,284625.000,504.600
284617.000,284624.000,504.600
284610.000,284623.000,504.600
284617.000,284621.000,504.600
284613.000,284619.000,504.600
284609.000,284618.000,504.600
284618.000,284616.000,504.600
284630.000,284617.000,504.500
284633.000,284620.000,504.600
284641.000,284623.000,504.600
284636.000,284627.000,504.600
284639.000,284630.000,504.600
284638.000,284632.000,504.600
284645.000,284634.000,504.600
284644.000,284636.000,504.500
284639.000,284638.000,504.500
284633.000,284638.000,504.500
284637.000,284638.000,504.500
284630.000,284637.000,504.500
284632.000,284636.000,504.500
284641.000,284635.000,504.500
284644.000,284636.000,504.500
284645.000,284638.000,504.500
284637.000,284640.000,504.500
284633.000,284639.000,504.500
284634.000,284638.000,504.500
284646.000,284637.000,504.500
284645.000,284639.000,504.500
284644.000,284640.000,504.500
284644.000,284641.000,504.500
284637.000,284642.000,504.500
284647.000,284642.000,504.500
284635.000,284641.000,504.500
284621.000,284640.000,504.500
284633.000,284638.000,504.500
284646.000,284637.000,504.400
284642.000,284638.000,504.400
284637.000,284639.000,504.400
284653.000,284640.000,504.400
284656.000,284643.000,504.400
284655.000,284646.000,504.400
284646.000,284648.000,504.400
284643.000,284648.000,504.400
284633.000,284647.000,504.400
284629.000,284643.000,504.400
284642.000,284641.000,504.400
284643.000,284641.000,504.400
284641.000,284641.000,504.400
284638.000,284641.000,504.400
284630.000,284640.000,504.400
284625.000,284638.000,504.400
284637.000,284636.000,504.400
284636.000,284636.000,504.400
284625.000,284636.000,504.400
284625.000,284633.000,504.300
284641.000,284631.000,504.300
284646.000,284634.000,504.300
284650.000,284637.000,504.300
284665.000,284640.000,504.300
284657.000,284644.000,504.300
284649.000,284647.000,504.300
284655.000,284649.000,504.300
284665.000,284651.000,504.300
284668.000,284654.000,504.300
284692.000,284658.000,504.300
284694.000,284666.000,504.300
284692.000,284673.000,504.400
284694.000,284678.000,504.400
284695.000,284682.000,504.400
284710.000,284685.000,504.400
284714.000,284691.000,504.400
284716.000,284697.000,504.400
284704.000,284701.000,504.400
284687.000,284702.000,504.400
284671.000,284698.000,504.400
284673.000,284692.000,504.300
284669.000,284687.000,504.300
284639.000,284682.000,504.300
284637.000,284671.000,504.300
284628.000,284663.000,504.300
284616.000,284654.000,504.300
284610.000,284645.000,504.200
284615.000,284637.000,504.200
284625.000,284632.000,504.200
284623.000,284629.000,504.200
284621.000,284628.000,504.200
284626.000,284627.000,504.200
284629.000,284626.000,504.200
284617.000,284626.000,504.200
284612.000,284624.000,504.100
284623.000,284622.000,504.100
284631.000,284622.000,504.100
284628.000,284624.000,504.100
284633.000,284626.000,504.100
284650.000,284627.000,504.100
284653.000,284633.000,504.100
284654.000,284638.000,504.100
284656.000,284642.000,504.100
284653.000,284645.000,504.100
284660.000,284648.000,504.100
284661.000,284651.000,504.100
284665.000,284653.000,504.100
284678.000,284656.000,504.100
284694.000,284662.000,504.100
284691.000,284669.000,504.200
284669.000,284675.000,504.200
284678.000,284675.000,504.200
284675.000,284675.000,504.200
284675.000,284675.000,504.100
284694.000,284675.000,504.100
284697.000,284680.000,504.100
284695.000,284684.000,504.200
284710.000,284687.000,504.200
284713.000,284693.000,504.200
284699.000,284697.000,504.200
284711.000,284701.000,504.200
284724.000,284703.000,504.200
284734.000,284708.000,504.200
284739.000,284715.000,504.200
284742.000,284721.000,504.200
284753.000,284726.000,504.200
284751.000,284732.000,504.200
284748.000,284737.000,504.200
284748.000,284740.000,504.200
