I0,I1,I2
14118.000,14110.000,8.900
14128.000,14114.000,8.900
14119.000,14115.000,8.900
14128.000,14118.000,8.900
14136.000,14121.000,8.900
14139.000,14125.000,8.900
14146.000,14128.000,9.000
14150.000,14133.000,9.000
14154.000,14137.000,9.000
14145.000,14140.000,9.000
14137.000,14141.000,9.000
14129.000,14140.000,9.000
14134.000,14139.000,9.000
14151.000,14138.000,8.900
14153.000,14141.000,8.900
14161.000,14144.000,8.900
14171.000,14148.000,9.000
14186.000,14154.000,9.000
14192.000,14162.000,9.000
14183.000,14168.000,9.000
14192.000,14174.000,9.000
14208.000,14178.000,9.000
14221.000,14186.000,9.000
14225.000,14195.000,9.000
14234.000,14202.000,9.000
14236.000,14210.000,9.000
14230.000,14216.000,9.000
14241.000,14221.000,9.000
14227.000,14223.000,9.000
14211.000,14224.000,9.000
14217.000,14222.000,9.000
14227.000,14221.000,9.000
14228.000,14223.000,9.000
14225.000,14224.000,9.000
14227.000,14224.000,9.000
14222.000,14225.000,9.000
14215.000,14224.000,9.000
14221.000,14223.000,9.000
14228.000,14223.000,9.000
14231.000,14224.000,9.000
14229.000,14225.000,9.000
14222.000,14226.000,9.000
14227.000,14226.000,9.000
14219.000,14225.000,9.000
14213.000,14224.000,9.000
14226.000,14223.000,9.000
14214.000,14220.000,9.000
14227.000,14222.000,9.000
14227.000,14223.000,9.000
14223.000,14224.000,9.000
14216.000,14224.000,9.000
14215.000,14222.000,9.000
14234.000,14220.000,9.000
14234.000,14224.000,9.000
14238.000,14226.000,9.000
14251.000,14229.000,9.000
14258.000,14235.000,9.000
14259.000,14241.000,9.000
14254.000,14245.000,9.000
14268.000,14248.000,9.000
14260.000,14251.000,9.000
14257.000,14253.000,9.000
14268.000,14255.000,9.000
14265.000,14258.000,9.000
14250.000,14259.000,9.000
14255.000,14258.000,9.000
14264.000,14257.000,9.000
14257.000,14257.000,9.000
14246.000,14257.000,9.000
14248.000,14255.000,9.000
14259.000,14253.000,9.000
14272.000,14255.000,9.000
14268.000,14258.000,9.000
14264.000,14260.000,9.000
14270.000,14262.000,9.000
14276.000,14264.000,9.000
14259.000,14266.000,9.000
14265.000,14266.000,8.900
14268.000,14265.000,8.900
14263.000,14265.000,8.900
14271.000,14266.000,8.900
14278.000,14267.000,8.900
14276.000,14269.000,8.900
14267.000,14271.000,8.900
14278.000,14272.000,8.900
14302.000,14274.000,8.900
14320.000,14281.000,8.900
14320.000,14291.000,8.900
14308.000,14298.000,8.900
14313.000,14302.000,9.000
14314.000,14305.000,9.000
14310.000,14307.000,9.000
14316.000,14308.000,8.900
14318.000,14310.000,8.900
14320.000,14312.000,8.900
14324.000,14314.000,8.900
14334.000,14317.000,8.900
14335.000,14321.000,8.900
14347.000,14324.000,8.900
14357.000,14330.000,9.000
14348.000,14335.000,9.000
14336.000,14338.000,9.000
14336.000,14337.000,9.000
14347.000,14337.000,8.900
14352.000,14340.000,8.900
14348.000,14342.000,8.900
14345.000,14343.000,8.900
14349.000,14344.000,8.900
14362.000,14346.000,8.900
14358.000,14349.000,8.900
14356.000,14351.000,8.900
14358.000,14353.000,8.900
14361.000,14354.000,8.900
14376.000,14356.000,8.900
14355.000,14357.000,8.900
14345.000,14357.000,8.900
