I0
118243.000
117427.000
117043.000
116818.000
116649.000
116522.000
116407.000
116326.000
116256.000
116180.000
116131.000
116109.000
116105.000
116100.000
116072.000
116051.000
116027.000
115983.000
115952.000
115923.000
115908.000
115896.000
115889.000
115898.000
115890.000
115859.000
115825.000
115796.000
115772.000
115754.000
115754.000
115752.000
115756.000
115745.000
115727.000
115706.000
115683.000
115654.000
115642.000
115633.000
115631.000
115633.000
115621.000
115611.000
115593.000
115588.000
115555.000
115538.000
115537.000
115520.000
115529.000
115548.000
115527.000
115500.000
115502.000
115486.000
115449.000
115433.000
115437.000
115433.000
115450.000
115444.000
115448.000
115436.000
115399.000
115370.000
115353.000
115350.000
115354.000
115368.000
115382.000
115365.000
115348.000
115340.000
115322.000
115301.000
115304.000
115312.000
115307.000
115326.000
115323.000
115323.000
115321.000
115283.000
115259.000
115251.000
115244.000
115261.000
115279.000
115303.000
115310.000
115298.000
115277.000
115265.000
115247.000
115225.000
115230.000
115235.000
115247.000
115266.000
115256.000
115254.000
115233.000
115201.000
115201.000
115216.000
115233.000
115253.000
115253.000
115248.000
115260.000
115237.000
115225.000
115212.000
115200.000
115202.000
115205.000
115228.000
115234.000
115232.000
115219.000
115196.000
115179.000
115170.000
115150.000
115160.000
115184.000
115204.000
115195.000
115192.000
115185.000
115168.000
115156.000
115148.000
115151.000
115173.000
115200.000
115224.000
115229.000
115233.000
115232.000
115242.000
115248.000
115239.000
115251.000
115270.000
115266.000
115261.000
115252.000
115240.000
115225.000
115208.000
115192.000
115195.000
115209.000
115220.000
115231.000
115253.000
115273.000
115255.000
115245.000
115231.000
115236.000
115247.000
115258.000
115279.000
115293.000
115283.000
115261.000
115244.000
115244.000
115238.000
115238.000
115261.000
115275.000
115285.000
115267.000
115257.000
115257.000
115241.000
115228.000
115234.000
115252.000
115277.000
115277.000
115287.000
115298.000
115289.000
115265.000
115244.000
115252.000
115263.000
115278.000
115279.000
115273.000
115288.000
115279.000
115281.000
115270.000
115265.000
115266.000
115271.000
115265.000
115286.000
115304.000
115303.000
115285.000
115265.000
115257.000
115261.000
115275.000
115289.000
115287.000
115308.000
115317.000
115317.000
115300.000
115273.000
115269.000
115269.000
115260.000
115262.000
115293.000
115283.000
115286.000
115271.000
115242.000
115236.000
115246.000
115261.000
115275.000
115280.000
115290.000
115297.000
115288.000
115260.000
115257.000
115254.000
115260.000
115270.000
115300.000
115307.000
115315.000
115321.000
115316.000
115309.000
115318.000
115309.000
115305.000
115305.000
115317.000
115332.000
115342.000
115342.000
115354.000
115336.000
115333.000
115350.000
115341.000
115332.000
115366.000
115379.000
115366.000
115362.000
115347.000
115335.000
115342.000
115342.000
115350.000
115385.000
115381.000
115388.000
115399.000
115414.000
115410.000
115390.000
115388.000
115403.000
115425.000
115431.000
115430.000
115449.000
115435.000
115407.000
115399.000
115379.000
115387.000
115385.000
115405.000
115422.000
115419.000
115427.000
115420.000
115394.000
115403.000
115421.000
115419.000
115435.000
115451.000
115461.000
115459.000
115450.000
115451.000
115439.000
115438.000
115448.000
115451.000
115480.000
115492.000
115495.000
115491.000
115485.000
115470.000
115475.000
115470.000
115476.000
115493.000
115508.000
115514.000
115526.000
115496.000
115481.000
115485.000
115472.000
115476.000
115484.000
115487.000
115502.000
115507.000
115504.000
115490.000
115487.000
115478.000
115476.000
115482.000
115493.000
115507.000
115507.000
115496.000
115500.000
115498.000
115472.000
115459.000
115472.000
115484.000
115496.000
115506.000
115501.000
115506.000
115492.000
115475.000
115469.000
115463.000
115480.000
115500.000
115511.000
115527.000
115513.000
115500.000
115494.000
115493.000
115504.000
115508.000
115516.000
115520.000
115520.000
115512.000
115509.000
115505.000
115488.000
115478.000
115468.000
115478.000
115484.000
115492.000
115485.000
115479.000
115484.000
115482.000
115463.000
115448.000
115467.000
115480.000
115493.000
115501.000
115512.000
115523.000
115496.000
115492.000
115499.000
115488.000
115484.000
115494.000
115496.000
115497.000
115512.000
115520.000
115508.000
115492.000
115489.000
115488.000
115476.000
115477.000
115492.000
115492.000
115472.000
115462.000
115468.000
115474.000
115464.000
115462.000
115481.000
115489.000
115488.000
115480.000
115473.000
115475.000
115470.000
115463.000
115480.000
115507.000
115521.000
115536.000
115550.000
115535.000
115530.000
115529.000
115510.000
115500.000
115513.000
115528.000
115528.000
115523.000
115536.000
115547.000
115520.000
115502.000
115510.000
115512.000
115533.000
115547.000
115539.000
115539.000
115548.000
115552.000
115539.000
115532.000
115532.000
115536.000
115538.000
115549.000
115569.000
115569.000
115566.000
115562.000
115552.000
115552.000
115545.000
115557.000
115561.000
115568.000
115561.000
115558.000
115556.000
115556.000
115568.000
115557.000
115569.000
115577.000
115592.000
115618.000
115617.000
115615.000
115618.000
115630.000
115631.000
115634.000
115634.000
115648.000
115654.000
115648.000
115637.000
115630.000
115629.000
115636.000
115627.000
115624.000
115629.000
115636.000
115638.000
115634.000
115647.000
115670.000
115673.000
115681.000
115699.000
115719.000
115715.000
115731.000
115735.000
115721.000
115716.000
115707.000
115716.000
115727.000
115737.000
115749.000
115752.000
115764.000
115776.000
115761.000
115751.000
115752.000
115735.000
115747.000
115759.000
115750.000
115753.000
115751.000
115731.000
115733.000
115719.000
115717.000
115726.000
115741.000
115740.000
115725.000
115724.000
115715.000
115732.000
115727.000
115722.000
115716.000
115719.000
115723.000
115738.000
115753.000
115749.000
115746.000
115738.000
115730.000
115723.000
115723.000
115727.000
115734.000
115743.000
115756.000
115763.000
115757.000
115740.000
115731.000
115719.000
115707.000
115706.000
115714.000
115719.000
115708.000
115719.000
115730.000
115721.000
115724.000
115727.000
115726.000
115713.000
115711.000
115714.000
115690.000
115676.000
115658.000
115654.000
115649.000
115636.000
115640.000
115641.000
115649.000
115662.000
115651.000
115647.000
115647.000
115658.000
115670.000
115670.000
115671.000
115670.000
115654.000
115654.000
115662.000
115677.000
115685.000
115703.000
115698.000
115719.000
115730.000
115732.000
115731.000
115725.000
115722.000
115730.000
115723.000
115718.000
115727.000
115731.000
115737.000
115739.000
115739.000
115739.000
115743.000
115739.000
115724.000
115739.000
115747.000
115741.000
115756.000
115753.000
115735.000
115722.000
115724.000
115740.000
115739.000
115755.000
115760.000
115761.000
115776.000
115765.000
115755.000
115756.000
115746.000
115760.000
115770.000
115784.000
115793.000
115788.000
115806.000
115811.000
115813.000
115810.000
115816.000
115836.000
115838.000
115824.000
115833.000
115833.000
115839.000
115839.000
115818.000
115821.000
115830.000
115829.000
115828.000
115839.000
115847.000
115853.000
115848.000
115837.000
115836.000
115850.000
115844.000
115851.000
115861.000
115874.000
115877.000
115869.000
115857.000
115869.000
115869.000
115887.000
115898.000
115891.000
115891.000
115905.000
115908.000
115906.000
115915.000
115906.000
115915.000
115905.000
115900.000
115920.000
115930.000
115934.000
115913.000
115911.000
115912.000
115906.000
115903.000
115877.000
115867.000
115855.000
115851.000
115847.000
115838.000
115833.000
115828.000
115816.000
115812.000
115797.000
115799.000
115800.000
115821.000
115846.000
115848.000
115843.000
115835.000
115833.000
115853.000
115866.000
115886.000
115886.000
115880.000
115874.000
115891.000
115898.000
115896.000
115905.000
115898.000
115899.000
115904.000
115927.000
115938.000
115930.000
115926.000
115942.000
115935.000
115944.000
115956.000
115968.000
115973.000
115972.000
115962.000
115951.000
115950.000
115950.000
115950.000
115958.000
115948.000
115953.000
115972.000
115975.000
115968.000
115957.000
115956.000
115965.000
115962.000
115972.000
115976.000
115984.000
116005.000
116010.000
116003.000
115997.000
116002.000
115999.000
116005.000
116021.000
116019.000
116009.000
116010.000
116015.000
116011.000
116006.000
116019.000
116028.000
116035.000
116040.000
116046.000
116048.000
116039.000
116024.000
116041.000
116024.000
116024.000
116044.000
116059.000
116056.000
116068.000
116075.000
116059.000
116044.000
116053.000
116035.000
116015.000
116033.000
116024.000
116007.000
116012.000
116031.000
116023.000
116019.000
116011.000
115999.000
116007.000
116021.000
116031.000
116044.000
116063.000
116070.000
116068.000
116082.000
116109.000
116134.000
116141.000
116135.000
116141.000
116163.000
116161.000
116156.000
116142.000
116140.000
116145.000
116147.000
116157.000
116146.000
116149.000
116142.000
116136.000
116129.000
116127.000
116119.000
116102.000
116109.000
116117.000
116117.000
116124.000
116108.000
116092.000
116100.000
116104.000
116117.000
116125.000
116121.000
116127.000
116137.000
116143.000
116137.000
116115.000
116126.000
116127.000
116108.000
116110.000
116113.000
116121.000
116115.000
116092.000
116087.000
116083.000
116081.000
116080.000
116084.000
116077.000
116072.000
116077.000
116077.000
116087.000
116097.000
116087.000
116076.000
116080.000
116087.000
116097.000
116109.000
116116.000
116125.000
116136.000
116153.000
116156.000
116150.000
116145.000
116154.000
116162.000
116165.000
116172.000
116173.000
116169.000
116162.000
116165.000
116165.000
116155.000
116157.000
116171.000
116172.000
116167.000
116166.000
116169.000
116171.000
116171.000
116178.000
116188.000
116204.000
116209.000
116221.000
116222.000
116218.000
116217.000
116229.000
116233.000
116221.000
116234.000
116224.000
116227.000
116232.000
116241.000
116230.000
116220.000
116206.000
116210.000
116211.000
116208.000
116214.000
116210.000
116189.000
116202.000
116213.000
116209.000
116206.000
116220.000
116240.000
116253.000
116260.000
116264.000
116262.000
116269.000
116273.000
116269.000
116263.000
116274.000
116287.000
116290.000
116285.000
116271.000
116264.000
116270.000
116273.000
116275.000
116274.000
116290.000
116306.000
116311.000
116297.000
116287.000
116284.000
116275.000
116268.000
116274.000
116291.000
116293.000
116303.000
116299.000
116282.000
116288.000
116291.000
116292.000
116301.000
116286.000
116280.000
116291.000
116279.000
116282.000
116276.000
116255.000
116259.000
116263.000
116255.000
116244.000
116251.000
116248.000
116239.000
116242.000
116246.000
116234.000
116231.000
116247.000
116235.000
116244.000
116242.000
116242.000
116250.000
116234.000
116226.000
116226.000
116212.000
116214.000
116218.000
116229.000
116231.000
116237.000
116246.000
116252.000
116254.000
116235.000
116237.000
116244.000
116242.000
116239.000
116241.000
116244.000
116246.000
116236.000
116237.000
116243.000
116241.000
116240.000
116240.000
116252.000
116258.000
116267.000
116269.000
116283.000
116291.000
116288.000
116295.000
116283.000
116294.000
116298.000
116287.000
116298.000
116321.000
116314.000
116307.000
116307.000
116309.000
116308.000
116308.000
116323.000
116328.000
116337.000
116326.000
116324.000
116321.000
116339.000
116352.000
116347.000
116344.000
116336.000
116337.000
116341.000
116346.000
116364.000
116382.000
116364.000
116363.000
116378.000
116372.000
116366.000
116361.000
116352.000
116354.000
116344.000
116347.000
116343.000
116338.000
116344.000
116337.000
116342.000
116354.000
116348.000
116351.000
116353.000
116345.000
116348.000
116363.000
116356.000
116358.000
116357.000
116353.000
116353.000
116356.000
116344.000
116352.000
116361.000
116364.000
116352.000
116364.000
116372.000
116368.000
116346.000
116321.000
116329.000
116345.000
116346.000
116344.000
116347.000
116352.000
116352.000
116347.000
116358.000
116350.000
116338.000
116340.000
116325.000
116326.000
116328.000
116321.000
116340.000
116327.000
116329.000
116328.000
116328.000
116330.000
116332.000
116326.000
116340.000
116332.000
116330.000
116338.000
116350.000
116346.000
116347.000
116349.000
116348.000
116348.000
116340.000
116344.000
116333.000
116332.000
116340.000
116352.000
116356.000
116355.000
116355.000
116345.000
116347.000
116345.000
116362.000
116365.000
116348.000
116359.000
116371.000
116370.000
116360.000
116361.000
116372.000
116360.000
116371.000
116392.000
116394.000
116394.000
116404.000
116409.000
116410.000
116419.000
116418.000
116413.000
116413.000
116425.000
116433.000
116425.000
116420.000
116419.000
116422.000
116431.000
116441.000
116428.000
116423.000
116416.000
116431.000
116433.000
116428.000
116438.000
116432.000
116419.000
116427.000
116436.000
116437.000
116436.000
116447.000
116444.000
116437.000
