I0,I1,I2
15151.000,15155.000,10.900
15166.000,15154.000,10.900
15157.000,15155.000,10.900
15155.000,15155.000,10.900
15165.000,15156.000,10.900
15160.000,15157.000,10.900
15162.000,15158.000,10.900
15168.000,15159.000,10.900
15180.000,15161.000,10.900
15195.000,15166.000,10.900
15186.000,15171.000,10.900
15194.000,15177.000,10.900
15199.000,15181.000,10.900
15205.000,15186.000,10.900
15216.000,15190.000,10.900
15209.000,15195.000,10.900
15214.000,15200.000,10.900
15214.000,15203.000,10.900
15202.000,15206.000,10.900
15201.000,15205.000,10.900
15216.000,15204.000,10.900
15227.000,15207.000,10.900
15232.000,15212.000,10.900
15239.000,15217.000,10.900
