I0,I1,I2
9425.000,9385.000,50.100
9435.000,9396.000,50.100
9462.000,9405.000,50.200
9470.000,9420.000,50.200
9478.000,9432.000,50.200
9488.000,9444.000,50.200
9497.000,9455.000,50.300
9501.000,9465.000,50.300
9498.000,9473.000,50.300
9511.000,9480.000,50.300
9527.000,9488.000,50.300
9541.000,9498.000,50.300
9547.000,9509.000,50.400
9554.000,9518.000,50.400
9541.000,9525.000,50.400
9534.000,9529.000,50.400
9547.000,9532.000,50.400
9562.000,9536.000,50.400
9573.000,9542.000,50.400
9578.000,9550.000,50.400
9587.000,9557.000,50.400
9605.000,9565.000,50.500
9615.000,9575.000,50.500
9640.000,9585.000,50.500
9659.000,9599.000,50.500
9679.000,9614.000,50.600
9700.000,9630.000,50.600
9700.000,9647.000,50.600
9682.000,9661.000,50.600
9693.000,9669.000,50.700
9686.000,9673.000,50.700
9674.000,9676.000,50.700
9669.000,9676.000,50.700
9678.000,9675.000,50.700
9682.000,9676.000,50.700
9683.000,9677.000,50.700
9687.000,9679.000,50.700
9686.000,9681.000,50.700
9691.000,9682.000,50.700
9718.000,9684.000,50.700
9707.000,9690.000,50.700
9691.000,9694.000,50.700
9715.000,9697.000,50.700
9751.000,9702.000,50.700
9756.000,9714.000,50.700
9769.000,9725.000,50.800
9791.000,9736.000,50.800
9777.000,9746.000,50.800
9782.000,9755.000,50.800
9795.000,9762.000,50.800
9813.000,9770.000,50.800
9831.000,9781.000,50.900
9850.000,9793.000,50.900
9854.000,9808.000,50.900
9867.000,9819.000,50.900
9882.000,9831.000,51.000
9888.000,9844.000,51.000
9887.000,9855.000,51.000
9887.000,9863.000,51.000
9894.000,9869.000,51.000
9894.000,9875.000,51.000
9903.000,9880.000,51.100
9908.000,9886.000,51.100
9916.000,9891.000,51.100
9928.000,9897.000,51.100
9932.000,9905.000,51.100
9943.000,9912.000,51.100
9950.000,9920.000,51.100
9969.000,9927.000,51.100
9971.000,9938.000,51.200
9967.000,9945.000,51.200
9991.000,9952.000,51.200
10008.000,9962.000,51.200
10009.000,9973.000,51.200
9984.000,9982.000,51.200
9971.000,9982.000,51.200
9973.000,9980.000,51.200
9959.000,9978.000,51.200
9948.000,9973.000,51.200
9959.000,9970.000,51.200
9951.000,9965.000,51.200
9953.000,9962.000,51.200
9957.000,9960.000,51.200
9963.000,9959.000,51.200
9955.000,9959.000,51.200
9951.000,9958.000,51.200
9963.000,9957.000,51.200
9967.000,9958.000,51.200
9975.000,9961.000,51.200
9962.000,9962.000,51.200
9957.000,9962.000,51.200
9980.000,9962.000,51.200
9997.000,9967.000,51.200
10004.000,9974.000,51.200
9992.000,9980.000,51.200
10000.000,9985.000,51.200
10004.000,9989.000,51.300
9994.000,9992.000,51.300
9994.000,9992.000,51.300
10002.000,9993.000,51.300
10012.000,9995.000,51.300
10020.000,9999.000,51.300
10025.000,10004.000,51.300
10036.000,10010.000,51.300
10028.000,10014.000,51.300
10035.000,10019.000,51.300
10046.000,10023.000,51.300
10049.000,10029.000,51.300
10035.000,10033.000,51.300
10040.000,10035.000,51.300
10053.000,10036.000,51.300
10070.000,10040.000,51.300
10090.000,10048.000,51.400
10085.000,10057.000,51.400
10093.000,10065.000,51.400
10097.000,10072.000,51.400
10109.000,10078.000,51.400
10111.000,10086.000,51.400
10118.000,10092.000,51.400
10129.000,10099.000,51.500
10144.000,10106.000,51.500
10150.000,10116.000,51.500
