I0,I1,I2
284825.000,284814.000,505.200
284825.000,284817.000,505.200
284832.000,284819.000,505.200
284840.000,284822.000,505.200
284836.000,284826.000,505.200
284846.000,284829.000,505.200
284855.000,284833.000,505.200
284824.000,284837.000,505.200
284823.000,284833.000,505.200
284835.000,284831.000,505.200
284850.000,284832.000,505.200
284836.000,284833.000,505.200
284824.000,284834.000,505.200
284817.000,284831.000,505.200
284822.000,284829.000,505.200
284839.000,284827.000,505.200
284836.000,284829.000,505.200
284825.000,284831.000,505.200
284823.000,284830.000,505.200
284824.000,284828.000,505.200
284816.000,284827.000,505.200
284808.000,284824.000,505.200
284820.000,284822.000,505.100
284841.000,284822.000,505.100
284836.000,284825.000,505.100
284823.000,284828.000,505.100
284833.000,284829.000,505.100
284822.000,284828.000,505.100
284835.000,284829.000,505.100
284840.000,284830.000,505.100
284831.000,284832.000,505.100
284841.000,284834.000,505.100
284841.000,284836.000,505.100
284848.000,284837.000,505.100
284851.000,284840.000,505.100
284856.000,284843.000,505.100
284861.000,284846.000,505.100
284852.000,284848.000,505.100
284862.000,284852.000,505.100
284874.000,284854.000,505.100
284874.000,284859.000,505.200
284864.000,284863.000,505.200
284875.000,284866.000,505.200
284868.000,284866.000,505.200
284849.000,284867.000,505.200
284852.000,284863.000,505.100
284851.000,284860.000,505.100
284855.000,284858.000,505.100
284864.000,284857.000,505.100
284858.000,284857.000,505.100
284854.000,284858.000,505.100
284865.000,284858.000,505.100
284872.000,284860.000,505.100
284874.000,284863.000,505.100
284871.000,284865.000,505.100
284872.000,284867.000,505.100
284884.000,284868.000,505.100
284895.000,284872.000,505.100
284892.000,284877.000,505.100
284879.000,284881.000,505.100
284877.000,284880.000,505.100
284885.000,284880.000,505.100
284890.000,284881.000,505.100
284886.000,284882.000,505.100
284880.000,284883.000,505.100
284904.000,284884.000,505.100
284919.000,284889.000,505.100
284929.000,284896.000,505.100
284927.000,284904.000,505.100
284924.000,284910.000,505.100
284916.000,284913.000,505.100
284915.000,284914.000,505.100
284897.000,284914.000,505.100
284894.000,284910.000,505.100
284897.000,284907.000,505.100
284895.000,284904.000,505.100
284893.000,284902.000,505.100
284905.000,284900.000,505.100
284908.000,284901.000,505.100
284924.000,284903.000,505.100
284935.000,284908.000,505.100
284936.000,284915.000,505.100
284941.000,284920.000,505.100
284941.000,284925.000,505.100
284939.000,284929.000,505.100
284945.000,284932.000,505.100
284946.000,284935.000,505.100
284948.000,284938.000,505.100
284942.000,284940.000,505.100
284935.000,284941.000,505.100
284925.000,284939.000,505.100
284935.000,284938.000,505.100
284943.000,284937.000,505.100
284959.000,284939.000,505.100
284979.000,284944.000,505.100
284976.000,284952.000,505.100
284966.000,284958.000,505.100
284963.000,284960.000,505.100
284967.000,284961.000,505.100
284958.000,284962.000,505.100
284964.000,284962.000,505.100
284959.000,284962.000,505.100
284955.000,284961.000,505.100
284971.000,284960.000,505.100
284996.000,284963.000,505.100
284992.000,284970.000,505.100
284984.000,284976.000,505.100
284974.000,284978.000,505.100
284970.000,284977.000,505.100
284971.000,284975.000,505.100
284973.000,284974.000,505.100
284967.000,284973.000,505.100
284963.000,284972.000,505.000
284967.000,284971.000,505.000
284976.000,284970.000,505.000
284969.000,284970.000,505.000
284970.000,284970.000,505.000
284978.000,284970.000,505.000
284984.000,284972.000,505.000
284988.000,284975.000,505.000
284985.000,284977.000,505.000
284990.000,284980.000,505.000
285005.000,284983.000,505.000
285016.000,284988.000,505.000
285006.000,284993.000,505.000
285008.000,284996.000,505.000
285018.000,284999.000,505.000
285010.000,285002.000,505.000
285022.000,285006.000,505.000
285027.000,285010.000,505.000
285033.000,285014.000,505.000
285029.000,285018.000,505.000
285033.000,285022.000,505.000
285048.000,285025.000,505.000
285056.000,285030.000,505.000
285054.000,285036.000,505.000
285045.000,285041.000,505.100
285047.000,285042.000,505.100
285059.000,285043.000,505.000
285070.000,285047.000,505.100
285067.000,285052.000,505.100
285073.000,285057.000,505.100
285087.000,285061.000,505.100
285078.000,285065.000,505.100
285082.000,285069.000,505.100
285088.000,285072.000,505.100
285095.000,285076.000,505.100
285095.000,285081.000,505.100
285098.000,285085.000,505.100
285103.000,285088.000,505.100
285111.000,285092.000,505.100
285119.000,285096.000,505.100
285134.000,285102.000,505.100
285106.000,285106.000,505.100
285099.000,285106.000,505.100
285108.000,285106.000,505.100
285109.000,285107.000,505.100
285114.000,285107.000,505.100
285108.000,285108.000,505.100
285112.000,285109.000,505.100
285131.000,285110.000,505.100
285134.000,285115.000,505.100
285123.000,285119.000,505.100
285119.000,285120.000,505.100
285130.000,285121.000,505.100
285149.000,285123.000,505.100
285144.000,285128.000,505.100
285128.000,285132.000,505.100
285128.000,285131.000,505.100
285128.000,285130.000,505.100
285158.000,285130.000,505.100
285179.000,285137.000,505.100
285176.000,285147.000,505.100
285183.000,285155.000,505.100
285190.000,285162.000,505.100
285205.000,285169.000,505.100
285213.000,285178.000,505.100
285228.000,285187.000,505.100
285241.000,285197.000,505.100
285253.000,285208.000,505.200
285236.000,285216.000,505.200
285243.000,285223.000,505.200
285250.000,285228.000,505.200
285259.000,285233.000,505.200
285270.000,285240.000,505.200
285256.000,285245.000,505.200
285254.000,285247.000,505.200
285233.000,285249.000,505.200
285217.000,285245.000,505.200
285225.000,285240.000,505.200
285231.000,285236.000,505.100
285249.000,285235.000,505.100
285270.000,285238.000,505.100
285274.000,285246.000,505.200
285286.000,285253.000,505.200
285291.000,285261.000,505.200
285285.000,285268.000,505.200
285278.000,285272.000,505.200
285276.000,285273.000,505.200
285285.000,285275.000,505.200
285298.000,285277.000,505.200
285287.000,285280.000,505.200
285262.000,285281.000,505.200
285253.000,285277.000,505.200
285257.000,285272.000,505.100
285250.000,285267.000,505.100
285269.000,285265.000,505.100
285274.000,285266.000,505.100
285255.000,285266.000,505.100
285260.000,285265.000,505.100
285272.000,285264.000,505.100
285282.000,285266.000,505.100
285282.000,285270.000,505.100
285282.000,285273.000,505.100
285283.000,285275.000,505.100
285290.000,285277.000,505.100
285291.000,285280.000,505.100
285295.000,285283.000,505.100
285306.000,285286.000,505.100
285315.000,285291.000,505.100
285310.000,285296.000,505.100
285300.000,285299.000,505.100
285286.000,285299.000,505.100
285291.000,285297.000,505.100
285298.000,285296.000,505.100
285303.000,285296.000,505.100
285303.000,285298.000,505.100
285288.000,285299.000,505.100
285278.000,285296.000,505.100
285286.000,285294.000,505.100
285305.000,285292.000,505.100
285313.000,285295.000,505.100
285299.000,285298.000,505.100
285305.000,285299.000,505.100
285318.000,285301.000,505.100
285317.000,285305.000,505.100
285322.000,285308.000,505.100
285316.000,285310.000,505.100
285311.000,285312.000,505.100
285310.000,285312.000,505.100
285306.000,285311.000,505.100
285296.000,285310.000,505.100
285290.000,285306.000,505.000
285286.000,285302.000,505.000
285289.000,285299.000,505.000
285292.000,285296.000,505.000
285313.000,285295.000,505.000
285315.000,285300.000,505.000
285301.000,285303.000,505.000
285301.000,285303.000,505.000
285308.000,285302.000,505.000
285306.000,285303.000,505.000
285307.000,285304.000,505.000
285302.000,285305.000,505.000
285302.000,285304.000,505.000
285318.000,285303.000,505.000
285296.000,285303.000,505.000
285287.000,285301.000,505.000
285293.000,285299.000,505.000
285306.000,285298.000,505.000
285296.000,285297.000,505.000
285284.000,285297.000,505.000
285284.000,285294.000,504.900
285281.000,285291.000,504.900
285295.000,285289.000,504.900
285312.000,285291.000,504.900
285299.000,285293.000,504.900
285301.000,285295.000,504.900
285298.000,285296.000,504.900
285278.000,285296.000,504.900
285278.000,285292.000,504.900
285286.000,285288.000,504.900
285282.000,285287.000,504.900
285285.000,285286.000,504.900
285285.000,285286.000,504.900
285308.000,285286.000,504.900
285323.000,285291.000,504.900
285331.000,285299.000,504.900
285339.000,285307.000,504.900
285331.000,285313.000,504.900
285324.000,285318.000,504.900
285314.000,285319.000,504.900
285320.000,285319.000,504.900
285327.000,285320.000,504.900
285320.000,285320.000,504.900
285310.000,285320.000,504.900
285314.000,285318.000,504.900
285311.000,285316.000,504.900
285317.000,285316.000,504.900
285313.000,285315.000,504.900
285314.000,285315.000,504.900
285316.000,285315.000,504.900
285313.000,285314.000,504.900
285318.000,285315.000,504.900
285330.000,285316.000,504.900
285335.000,285319.000,504.900
285341.000,285323.000,504.900
285345.000,285328.000,504.900
285338.000,285331.000,504.900
285335.000,285333.000,504.900
285335.000,285333.000,504.900
285344.000,285334.000,504.900
285359.000,285336.000,504.900
285367.000,285342.000,504.900
285347.000,285346.000,504.900
285347.000,285346.000,504.900
285361.000,285347.000,504.900
285363.000,285350.000,504.900
285364.000,285353.000,504.900
285367.000,285356.000,504.900
285367.000,285359.000,504.900
285382.000,285361.000,504.900
285383.000,285366.000,504.900
285385.000,285370.000,504.900
285404.000,285374.000,504.900
285404.000,285382.000,504.900
285400.000,285387.000,504.900
285408.000,285391.000,504.900
285408.000,285396.000,504.900
285400.000,285399.000,504.900
285404.000,285400.000,504.900
285420.000,285401.000,504.900
285427.000,285406.000,504.900
285402.000,285409.000,504.900
285408.000,285409.000,504.900
285412.000,285409.000,504.900
285408.000,285409.000,504.900
285407.000,285408.000,504.900
285399.000,285408.000,504.900
285405.000,285407.000,504.900
285419.000,285407.000,504.900
285428.000,285410.000,504.900
285425.000,285414.000,504.900
285414.000,285416.000,504.900
285407.000,285416.000,504.900
285408.000,285414.000,504.900
285400.000,285412.000,504.900
285397.000,285409.000,504.900
285406.000,285407.000,504.900
285411.000,285407.000,504.900
285405.000,285406.000,504.900
285406.000,285406.000,504.900
285417.000,285406.000,504.900
285412.000,285408.000,504.900
285418.000,285410.000,504.900
285392.000,285411.000,504.900
285377.000,285406.000,504.800
285375.000,285399.000,504.800
285385.000,285393.000,504.800
285386.000,285391.000,504.800
285382.000,285390.000,504.800
285383.000,285388.000,504.800
285379.000,285386.000,504.800
285379.000,285385.000,504.800
285385.000,285383.000,504.800
285392.000,285384.000,504.800
285412.000,285386.000,504.800
285416.000,285392.000,504.800
285404.000,285397.000,504.800
285404.000,285399.000,504.800
285402.000,285400.000,504.800
285416.000,285401.000,504.800
285409.000,285403.000,504.800
285405.000,285405.000,504.800
285409.000,285406.000,504.800
285403.000,285406.000,504.800
285408.000,285406.000,504.800
285416.000,285407.000,504.800
285420.000,285409.000,504.800
285428.000,285412.000,504.800
285435.000,285416.000,504.800
